selector,video_id,dataset,subset,source_model,video_path,effective_k,global_raw,local_raw,global_score,local_score,final_score
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/dLiuYRq5Y8Q-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/dLiuYRq5Y8Q-2.mp4,3,0.1381367239620124,0.7879054748275355,0.3896457765667575,0.7901907356948229,0.5899182561307902
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/ddpM2dQ1bcM-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/ddpM2dQ1bcM-1.mp4,3,0.183634526332313,0.2286804638191692,0.48092643051771117,0.21662125340599456,0.34877384196185285
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/e3ld0U8WNsI-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/e3ld0U8WNsI-0.mp4,3,0.12957185464249274,0.3575517393218846,0.37329700272479566,0.33787465940054495,0.3555858310626703
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/f0P5mLeSe5k-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/f0P5mLeSe5k-2.mp4,3,0.1463974570284907,0.20123293703214443,0.40463215258855584,0.18664850136239783,0.2956403269754768
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gb79L49MY3A.5.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gb79L49MY3A.5.mp4,3,0.6387891452790204,0.38778805225304563,0.9346049046321526,0.3760217983651226,0.6553133514986376
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gdymHI9S6gM-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gdymHI9S6gM-0.mp4,3,0.45564516129032256,0.8326728313518275,0.829700272479564,0.8474114441416893,0.8385558583106267
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gkhIXQnxQBs-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/gkhIXQnxQBs-2.mp4,3,0.12037909112314575,0.3242330838103626,0.35149863760217986,0.2997275204359673,0.32561307901907355
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/hSgW9LNXATA_000040_000050.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/hSgW9LNXATA_000040_000050.mp4,3,0.44436759281061144,0.2073976221928666,0.8269754768392371,0.19209809264305178,0.5095367847411445
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/hj6oaa0APSA-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/hj6oaa0APSA-0.mp4,3,0.04972627737226278,0.34977249376192576,0.16212534059945505,0.32561307901907355,0.2438692098092643
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/l9uQTYA-1OA.8.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/l9uQTYA-1OA.8.mp4,3,0.4861225570991288,0.5590782327902539,0.8514986376021798,0.5667574931880109,0.7091280653950953
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/lb-24qUM5LY.2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/lb-24qUM5LY.2.mp4,3,0.31876422572796487,0.3267283135182739,0.6989100817438693,0.3010899182561308,0.5
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/lllFa-lRAN4.23.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/lllFa-lRAN4.23.mp4,3,0.25490051801271485,0.6265962131219727,0.5994550408719346,0.6253405994550408,0.6123978201634876
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/p1codZVS_b0.28.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/p1codZVS_b0.28.mp4,3,0.14463150459147633,0.6811977102597974,0.4032697547683924,0.6907356948228883,0.5470027247956404
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/qmCvtdCgxPI.9.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/qmCvtdCgxPI.9.mp4,3,0.4332224707636763,0.3171877293409658,0.8160762942779292,0.29291553133514986,0.5544959128065395
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/r3DUMndDBdw_000569_000579.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/r3DUMndDBdw_000569_000579.mp4,3,0.19209638175967347,0.24203728166740057,0.494550408719346,0.22343324250681199,0.358991825613079
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/tyoUcr24VcE.20.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/tyoUcr24VcE.20.mp4,3,0.14695176987677575,0.12960516659327756,0.40599455040871935,0.10899182561307902,0.25749318801089915
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/uJJ5Ti0WQUA.6.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/uJJ5Ti0WQUA.6.mp4,3,0.07990444235146378,0.49743138118303243,0.24795640326975477,0.49727520435967304,0.37261580381471393
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/uRMimPK8rmU.9.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/uRMimPK8rmU.9.mp4,3,0.013534063260340632,0.023778071334214,0.04632152588555858,0.02316076294277929,0.03474114441416894
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/v-Op6DRXHI4.180.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/v-Op6DRXHI4.180.mp4,3,0.6787438191664704,0.26023778071334214,0.9564032697547684,0.24250681198910082,0.5994550408719346
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/x15co4RjIoQ.24.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/x15co4RjIoQ.24.mp4,3,0.14845282944823798,0.3013356817848231,0.40735694822888285,0.28610354223433243,0.34673024523160767
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/ylisFRIhzcI.23.mp4,vifbench,annotated,Wan2.2-TI2V-5B-I,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-I/ylisFRIhzcI.23.mp4,3,0.4228082568087277,0.6403933656245413,0.7997275204359673,0.6525885558583107,0.726158038147139
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-0mnCHRQ-Zc_000092_000102.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-0mnCHRQ-Zc_000092_000102.mp4,3,0.40936739659367394,0.27051225598121237,0.784741144414169,0.2561307901907357,0.5204359673024523
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-6Uat2UGZ9c_000001_000011.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-6Uat2UGZ9c_000001_000011.mp4,3,0.37641276194961143,0.4478203434610304,0.7574931880108992,0.44550408719346046,0.6014986376021798
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-EgW0xV1fsE-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-EgW0xV1fsE-0.mp4,3,0.027215289223765798,0.2518714222809335,0.08719346049046321,0.23160762942779292,0.15940054495912806
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-KpRqKiCZ3E.31.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-KpRqKiCZ3E.31.mp4,3,0.4146554430578448,0.4062821077352121,0.7929155313351499,0.39645776566757496,0.5946866485013624
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-TfD4eKDfbI-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-TfD4eKDfbI-1.mp4,3,0.08380915940663998,0.3227653016292383,0.2574931880108992,0.2970027247956403,0.27724795640326977
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-l2yvybjqhI_000034_000044.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/-l2yvybjqhI_000034_000044.mp4,3,0.5382132485676164,0.47189197123146925,0.888283378746594,0.46185286103542234,0.6750681198910082
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/0Z0WbrtVqSY_000006_000016.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/0Z0WbrtVqSY_000006_000016.mp4,3,0.07130523506789106,0.05239982386613826,0.21389645776566757,0.051771117166212535,0.13283378746594005
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1OnoVMDrv3Q-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1OnoVMDrv3Q-0.mp4,3,0.33035574130758966,0.7236166152942903,0.7098092643051771,0.7302452316076294,0.7200272479564033
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1bC_0TiWf9I_000024_000034.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1bC_0TiWf9I_000024_000034.mp4,3,0.17344596185542738,0.5172464406282108,0.4645776566757493,0.5313351498637602,0.49795640326975477
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1gqmO-3zOhY.29.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1gqmO-3zOhY.29.mp4,3,0.07628423985558434,0.5888742110670776,0.23705722070844687,0.5926430517711172,0.41485013623978206
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1jOtiyj1sBo_000015_000025.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/1jOtiyj1sBo_000015_000025.mp4,3,0.31644396044266543,0.7980331718772934,0.6934604904632152,0.8038147138964578,0.7486376021798364
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2I9S1ZujOqg-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2I9S1ZujOqg-1.mp4,3,0.28411721999843026,0.2051959489211801,0.6525885558583107,0.1907356948228883,0.4216621253405995
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2I9S1ZujOqg-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2I9S1ZujOqg-2.mp4,3,0.37752629306961777,0.3769264641127257,0.7574931880108992,0.3678474114441417,0.5626702997275204
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2Wn6E_Vp-30-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2Wn6E_Vp-30-1.mp4,3,0.18881465348088847,0.4103918978423602,0.4891008174386921,0.4032697547683924,0.44618528610354224
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2m0UZM7-yCw.11.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2m0UZM7-yCw.11.mp4,3,0.5567214111922141,0.4437105533538823,0.8991825613079019,0.4427792915531335,0.6709809264305177
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2m3AG4x2bL8-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/2m3AG4x2bL8-1.mp4,3,0.15590416764775136,0.4058417730808748,0.42915531335149865,0.39645776566757496,0.41280653950953683
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/3fzciZDFlLM-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/3fzciZDFlLM-2.mp4,3,0.26442194490228393,0.8050785263466902,0.6158038147138964,0.8079019073569482,0.7118528610354223
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/4Dn1uda26cA-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/4Dn1uda26cA-2.mp4,3,0.08444195902990347,0.23924849552326433,0.2574931880108992,0.22343324250681199,0.2404632152588556
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/4KNV8XvX-Kc-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/4KNV8XvX-Kc-1.mp4,3,0.2615375559218272,0.7319829737266991,0.6103542234332425,0.7370572207084468,0.6737057220708447
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/5O86QrmbrAA.29.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/5O86QrmbrAA.29.mp4,3,0.13118573895298644,0.06076618229854689,0.37329700272479566,0.05994550408719346,0.21662125340599456
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/8YjA750zLOA.2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/8YjA750zLOA.2.mp4,3,0.21246860529000863,0.20901218259210333,0.5231607629427792,0.19346049046321526,0.35831062670299724
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/8vAxxxcWITk.53.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/8vAxxxcWITk.53.mp4,3,0.3788850953614316,0.5335388228386907,0.7588555858310627,0.5435967302452316,0.6512261580381471
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/9ZlRD4XCt-U_000019_000029.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/9ZlRD4XCt-U_000019_000029.mp4,3,0.6739070716584256,0.30794070159988257,0.9536784741144414,0.2888283378746594,0.6212534059945504
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/B3F8DPet2AA.51 11.18.57.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/B3F8DPet2AA.51 11.18.57.mp4,3,0.007892826308766974,0.07852634669015118,0.017711171662125342,0.07084468664850137,0.04427792915531335
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/BjcyAdfphcs_000059_000069.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/BjcyAdfphcs_000059_000069.mp4,3,0.09929558119456872,0.25495376486129456,0.30381471389645776,0.23433242506811988,0.26907356948228883
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/CSEa7n3oo8I_000019_000029.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/CSEa7n3oo8I_000019_000029.mp4,3,0.4072139157052037,0.5694994862762366,0.7833787465940054,0.5749318801089919,0.6791553133514987
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Cd0UriPKyms.25.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Cd0UriPKyms.25.mp4,3,0.17001216545012166,0.07104065756641714,0.4604904632152589,0.0653950953678474,0.26294277929155313
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/D9Wk_eFb8gs_000052_000062.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/D9Wk_eFb8gs_000052_000062.mp4,3,0.282258064516129,0.31894906795831496,0.6498637602179836,0.29427792915531337,0.4720708446866485
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Dkz_JdYHyEo.29.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Dkz_JdYHyEo.29.mp4,3,0.3947394239070716,0.30588580654630854,0.776566757493188,0.28746594005449594,0.532016348773842
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/FlLyefyMCVU.8.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/FlLyefyMCVU.8.mp4,3,0.08442724275959501,0.21150741230001469,0.2574931880108992,0.19618528610354224,0.22683923705722073
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/FnVWs-B_OJw_000000_000010.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/FnVWs-B_OJw_000000_000010.mp4,3,0.5096980221332705,0.3185087333039777,0.8719346049046321,0.29427792915531337,0.5831062670299727
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GT58FhHeQdE-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GT58FhHeQdE-0.mp4,3,0.5855505847264736,0.31366505210626744,0.9100817438692098,0.2901907356948229,0.6001362397820164
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GZqyM68MEmI.2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GZqyM68MEmI.2.mp4,3,0.05728553488737148,0.09173638632027008,0.17983651226158037,0.07629427792915532,0.12806539509536785
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GvASr3_kR1I.33.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/GvASr3_kR1I.33.mp4,3,0.041166313476179266,0.7086452370468223,0.14577656675749318,0.715258855585831,0.4305177111716621
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/KgD_5Lv_L1I.7.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/KgD_5Lv_L1I.7.mp4,3,0.08926889569107606,0.11257889329223543,0.279291553133515,0.09400544959128065,0.18664850136239783
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/KzFd6Pphnwo_000211_000221.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/KzFd6Pphnwo_000211_000221.mp4,3,0.15166588179891688,0.791428152062234,0.4141689373297003,0.7929155313351499,0.603542234332425
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/L9e8qUSogYc.16.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/L9e8qUSogYc.16.mp4,3,0.3236009732360097,0.30882137090855716,0.7029972752043597,0.2888283378746594,0.49591280653950953
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/LfTg2RO45cA.9.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/LfTg2RO45cA.9.mp4,3,0.22044972922062633,0.06605019815059444,0.5422343324250681,0.06403269754768393,0.30313351498637603
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Mffcln_UVPQ.1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Mffcln_UVPQ.1.mp4,3,0.23036358998508752,0.2959048877146631,0.5572207084468664,0.28337874659400547,0.420299727520436
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/NWYLn3F_kcQ.12.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/NWYLn3F_kcQ.12.mp4,3,0.5982801585432854,0.1943343607808601,0.9155313351498637,0.18119891008174388,0.5483651226158038
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Nr_7aNsAKZw.24.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Nr_7aNsAKZw.24.mp4,3,0.6509742170944196,0.19051812710993687,0.9400544959128065,0.17983651226158037,0.5599455040871935
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/O2cY1Is6Ras-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/O2cY1Is6Ras-0.mp4,3,0.23513656698846241,0.27726405401438425,0.5599455040871935,0.26021798365122617,0.4100817438692098
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/OCGJEocPT0c_000132_000142.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/OCGJEocPT0c_000132_000142.mp4,3,0.7170012165450123,0.8276823719360048,0.9645776566757494,0.840599455040872,0.9025885558583107
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Oe1QzwH39SE-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Oe1QzwH39SE-1.mp4,3,0.38180382230594145,0.3531483927785117,0.7615803814713896,0.329700272479564,0.5456403269754768
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Q-3lSCvcGu4-2.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/Q-3lSCvcGu4-2.mp4,3,0.3506249509457657,0.2088654043739909,0.723433242506812,0.19346049046321526,0.4584468664850136
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/QyHcx7xEN9U-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/QyHcx7xEN9U-0.mp4,3,0.006784200612196846,0.06546308527814472,0.013623978201634877,0.06403269754768393,0.038828337874659405
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/SyhC75EPieo-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/SyhC75EPieo-1.mp4,3,0.1697767051251864,0.1991780419785704,0.4591280653950954,0.18256130790190736,0.32084468664850135
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/TETZ0l1Go30-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/TETZ0l1Go30-0.mp4,3,0.5966908013499724,0.19991193306913255,0.9155313351498637,0.18256130790190736,0.5490463215258855
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/TmPtW7c0M_4-0.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/TmPtW7c0M_4-0.mp4,3,0.10550094184129973,0.32760898282694845,0.3119891008174387,0.3010899182561308,0.30653950953678477
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/U8E08kyPNA0.8.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/U8E08kyPNA0.8.mp4,3,0.16708853308217564,0.20871862615587847,0.45231607629427795,0.19346049046321526,0.3228882833787466
universal4,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/UTmtqCcC1TM-1.mp4,vifbench,annotated,Wan2.2-TI2V-5B-T,datasets/vifbench_download/source_videos/Fake/Wan2.2-TI2V-5B-T/UTmtqCcC1TM-1.mp4,3,0.24909249666431207,0.8643769264641127,0.5871934604904632,0.8828337874659401,0.7350136239782017
