video_id,video_path,source_group,dataset,subset,source_model,role,length,frame_indices,spatial_fit_index,random_source_key,expected_gs,expected_gt,expected_final,cache_key
videofeedback:datasets/videofeedback/fake/ModelScope/3000305.mp4,datasets/videofeedback/fake/ModelScope/3000305.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3000305.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,2c1fd81848c292d2c8ad00cb424f9a2ff79fa077716deba44ce1d43cea336b0b,-2145.92640761096,-1741.4889754254114,0.00782905580409701,d95e4f33bc8326fe76129e287d8cad59790ae7a554e17c3d42b0ebd4b8cd160a
videofeedback:datasets/videofeedback/real/Panda70M/p108698.mp4,datasets/videofeedback/real/Panda70M/p108698.mp4,videofeedback:real-content:p108698,videofeedback,real,Panda70M,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,23f389505d5ea309ff7b0f3974b01da63c6625b48c3354c2069821d09ca8967c,-1926.1638343687723,-1521.80361165588,0.1916941370379091,6e5dd249c828e2a47dc88efd7e249d31dbd48f4d5875c9e5a973d7b633d8f900
videofeedback:datasets/videofeedback/fake/LaVie-base/4001872.mp4,datasets/videofeedback/fake/LaVie-base/4001872.mp4,videofeedback:datasets/videofeedback/fake/LaVie-base/4001872.mp4,videofeedback,annotated,LaVie-base,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,a41cae879915b0022e3104b70351f073dd2bcc15d62ede15eaa9134a345c07ab,-1813.5388954039286,-1690.7632063824426,0.02267777254532611,255e60f8887e7dc31271c95385a38d645d6fbb9cfe03056b1183cf254f31e996
videofeedback:datasets/videofeedback/real/DiDeMo/p001145.mp4,datasets/videofeedback/real/DiDeMo/p001145.mp4,videofeedback:real-content:p001145,videofeedback,real,DiDeMo,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,d0ac3d44d4ad97145a1ffd84c99c844da40ecba867945efeb3c0370ded76ef9f,-1386.7928016539286,-1492.9228743511926,0.46921356251471624,c4a250015001b9b4682ee79c2a5eba12e1ed07e9b77e9d7fe5e7707a9a4e39d6
videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,datasets/videofeedback/real/Panda70M/p110928.mp4,videofeedback:real-content:p110928,videofeedback,real,Panda70M,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,f5647ef373231865931ed78f143d72e9225615866d09623127f12ae004e30a60,-1781.9494789000223,-1512.1023177105676,0.22699846950788793,f0e8f3df999522fbd227cc27f081b5bbe751f1228b1406ccc223f982836862df
videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000870.mp4,datasets/videofeedback/fake/SoRA-Clip/s000870.mp4,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000870.mp4,videofeedback,annotated,SoRA-Clip,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,5ed9e3be3306fc7a5711bc2b78219727354bd51011f3bc94a1777cbbbd32a63b,-1838.3103187437723,-1572.9567488629114,0.09262420532140335,7f9870f60c75524efed0d6227c07745fbed1582d18f47663241bc7307a892a4d
videofeedback:datasets/videofeedback/real/DiDeMo/p002418.mp4,datasets/videofeedback/real/DiDeMo/p002418.mp4,videofeedback:real-content:p002418,videofeedback,real,DiDeMo,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,4798034021952b0aa289a22899925f3f2e7803071a58ebf8d274024c300eed5c,-1617.5819251890848,-1510.7424544293176,0.25526842477042616,7a4bdcb6e45b2184ce1d91b71dffdc284e009b5b5a1c8162b0fbfa99f5fecb8c
videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002414.mp4,datasets/videofeedback/fake/ZeroScope-576w/8002414.mp4,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002414.mp4,videofeedback,annotated,ZeroScope-576w,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,2c06c5eb1bdd1d209055984b2226ef9ab3a09c443c0740f0ec915e45c5aff816,-1853.5960853453348,-1697.484031577755,0.019219449022839653,4d72bb5439fcf68064550e1fa2b4b0ccff439a7a328b8554ff752829d013cb4e
videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1006587.mp4,datasets/videofeedback/fake/Text2Video-Zero/1006587.mp4,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1006587.mp4,videofeedback,annotated,Text2Video-Zero,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,6844fbe55425538f90c792c575eb2e784cccb77973ab57ce434e27796c190d60,-2328.614151751585,-1709.1722029644739,0.008550153049211208,8df34ebc77c4121f6b3ad8eaa3f24aa420a23edb419f2c3b7501baa2f5a31493
videofeedback:datasets/videofeedback/fake/LaVie-base/4000757.mp4,datasets/videofeedback/fake/LaVie-base/4000757.mp4,videofeedback:datasets/videofeedback/fake/LaVie-base/4000757.mp4,videofeedback,annotated,LaVie-base,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,8e3f024aa580ae6bfa8eb04b5a88711f86561adc8342487e197882cb11e72af7,-1731.2108314390848,-1736.9743880230676,0.024826348010360256,17dc325b36b2129979ac5f96989f7fc6b6336e0b96ec291a8f831665529319ce
videofeedback:datasets/videofeedback/fake/Fast-SVD/9000543.mp4,datasets/videofeedback/fake/Fast-SVD/9000543.mp4,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000543.mp4,videofeedback,annotated,Fast-SVD,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,d56f3269ef800b5ff1590e4fb5f2055c074ec40f5d7f7476686d9f992aeea8de,-2243.62172011096,-1766.1987532574426,0.005606898987520603,8e4614de813052fdb1be390fe12bbac842ee97756d72b0352821e256760432fc
videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001695.mp4,datasets/videofeedback/fake/VideoCrafter2/2001695.mp4,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001695.mp4,videofeedback,annotated,VideoCrafter2,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,7671030f96199206702182acd423e803e7b22e1f6074ae97ac784a4c0f0e26d6,-2244.835343157835,-1634.77822103088,0.029197080291970802,fab6bdee531dd2473a6c4b69f99a7e147184ab265b35ef75c6470c73450ee1d2
videofeedback:datasets/videofeedback/fake/LaVie-base/4000697.mp4,datasets/videofeedback/fake/LaVie-base/4000697.mp4,videofeedback:datasets/videofeedback/fake/LaVie-base/4000697.mp4,videofeedback,annotated,LaVie-base,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,aa81b45d4be35b88b689ca446b59e9c80725b9b48023a0fb3b6eddc9d437654f,-1785.0172279234598,-1578.1986922222864,0.0887243936896633,732d33e4ea69ff6792e780e6c38b405dacf27c89d43bf8fb3706cefe8fecefdb
videofeedback:datasets/videofeedback/fake/Fast-SVD/9000652.mp4,datasets/videofeedback/fake/Fast-SVD/9000652.mp4,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000652.mp4,videofeedback,annotated,Fast-SVD,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,634f8c5745e76b9107b3f1e5836b68377e4dcb8993907ff517fee1c314a14d19,-2073.3896644468973,-1736.6467513043176,0.00909465505062397,68533c56110b971c06b3de9770c13150f817ebc37667d5106caa59c580fbacab
videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8003040.mp4,datasets/videofeedback/fake/ZeroScope-576w/8003040.mp4,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8003040.mp4,videofeedback,annotated,ZeroScope-576w,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,dc21f34377182fd10bb26e383dec398563cf2d5452d175038561663696b30638,-1448.9252784605692,-1673.81142415588,0.13842123852130916,cb110a739982863ea33a580f8bf7f03a543656dec8138abdfc9bf37a5c630687
videofeedback:datasets/videofeedback/fake/LVDM/6000985.mp4,datasets/videofeedback/fake/LVDM/6000985.mp4,videofeedback:datasets/videofeedback/fake/LVDM/6000985.mp4,videofeedback,annotated,LVDM,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,1cf793ffa7f6cedfbf0938f2f301f6dc896b7895dca2755678cc8c0bdc720793,-2131.356827532835,-1660.0066756207239,0.020058276430421473,395a7a63bed8ee26ef9cc1e5a9861e6aaf9c5011e378484583bcc937afe099e0
videofeedback:datasets/videofeedback/fake/Pika/0006402.mp4,datasets/videofeedback/fake/Pika/0006402.mp4,videofeedback:datasets/videofeedback/fake/Pika/0006402.mp4,videofeedback,annotated,Pika,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,81b1610bdb9037330308884eb7073bddabd523d206865d795d465349ce62aa09,-1795.1646278258036,-1839.8371809918176,0.01570226041911938,1496d1d1de62eec53fe5b97a50d3b98de9d1798e7b2a8a84eb2749f81917aa28
videofeedback:datasets/videofeedback/fake/ModelScope/3002070.mp4,datasets/videofeedback/fake/ModelScope/3002070.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3002070.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,659bcf44337c0417f8845dda99a15c3fd175b413afe7ac53cb4a62d7d180183c,-2127.73548964221,-1775.8893660504114,0.006592889098186956,e5828b510185c37ffe3ffcf1d61b42c628c4f7a0ed7f9ce9cf963f0ddb94e332
videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000396.mp4,datasets/videofeedback/fake/Text2Video-Zero/1000396.mp4,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000396.mp4,videofeedback,annotated,Text2Video-Zero,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,1ac9f42938daee6cea50486b9c2c5559dc7fb0eec3f90d818c9de1cf28143107,-2459.9926917906473,-1683.3202742535364,0.012140923004473746,8ced6a22c6b765bebcee720465d27773180da8a99a268ca5d6ae09d98ae36577
videofeedback:datasets/videofeedback/fake/AnimateDiff/5000596.mp4,datasets/videofeedback/fake/AnimateDiff/5000596.mp4,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000596.mp4,videofeedback,annotated,AnimateDiff,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,7fdfdd5f74fafb76ca05bd7d786794c21cc4b233fbfd490ee4737824cb4b2e65,-2010.7497718687723,-1575.7546004254114,0.08229338356486932,cd0c4b2e1f3e450f1a2773e84f480de33489e400e8cf5b7f5445a53f204b208e
videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8003836.mp4,datasets/videofeedback/fake/ZeroScope-576w/8003836.mp4,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8003836.mp4,videofeedback,annotated,ZeroScope-576w,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,bc6ebca1275135b3f911ec56217c07833143fb79af8849378fc146733bd93250,-1384.372269427366,-1587.3619002300989,0.264716270308453,d834643b65eb768f895563c24cb94050c74a748a71423f2154920d0e45769f59
videofeedback:datasets/videofeedback/fake/LVDM/6001677.mp4,datasets/videofeedback/fake/LVDM/6001677.mp4,videofeedback:datasets/videofeedback/fake/LVDM/6001677.mp4,videofeedback,annotated,LVDM,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,ac0f89767b0a967b9a2dff6537a609db95b7d35679d2e371d6e3172e288bc9ec,-2028.7392738218973,-1673.8947981793176,0.017909700965387333,60e1f712ac3d5eb1c219ae6f7831af5606b5d744dedf0f677c37463e424c930c
videofeedback:datasets/videofeedback/fake/Fast-SVD/9000800.mp4,datasets/videofeedback/fake/Fast-SVD/9000800.mp4,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000800.mp4,videofeedback,annotated,Fast-SVD,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,0f223a657eb4bd8ca1a6b4797d4979f71eed7f3612c7928adac4972d4302f8e1,-1772.5238197203348,-1729.1759871441614,0.02145632210972451,8596365af304deb89f45b34cbc6561f51f6c1ef317817b7efd33ec5763a298c3
videofeedback:datasets/videofeedback/fake/LaVie-base/4001870.mp4,datasets/videofeedback/fake/LaVie-base/4001870.mp4,videofeedback:datasets/videofeedback/fake/LaVie-base/4001870.mp4,videofeedback,annotated,LaVie-base,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,36a305b58a7f628e722fb660d6608ff085dfc9444a6292107108b472b519bdb2,-2253.0888831968973,-1585.0186385113489,0.06790087120320226,7f97c443ce20882ebe721f95ee637ac0784a4a6fcb8a702e9ae9bfc3d2030b1b
videofeedback:datasets/videofeedback/fake/LVDM/6001276.mp4,datasets/videofeedback/fake/LVDM/6001276.mp4,videofeedback:datasets/videofeedback/fake/LVDM/6001276.mp4,videofeedback,annotated,LVDM,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,69f7c1bb76d6e026c97fc033dda25d20f2fe4c1408bbc2e49681dba43bed215b,-2483.728409564085,-1746.7028426129114,0.005415587473510714,5e9a014e7fb9f681b6d6abd4c2c8b67a4ed3d851f04b7ee0b01a63c4ef297274
videofeedback:datasets/videofeedback/fake/ModelScope/3002795.mp4,datasets/videofeedback/fake/ModelScope/3002795.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3002795.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,41fd6b9546faec0a0a7d6686be07a932725b5c55a52343ea6217394c46537083,-1714.4392249937723,-1693.0603255230676,0.03093360018836826,61f0946a50b16f62d80cd3aae3897ffd24d7b49f4c4b9ae6bd787370421485e4
videofeedback:datasets/videofeedback/fake/LaVie-base/4001080.mp4,datasets/videofeedback/fake/LaVie-base/4001080.mp4,videofeedback:datasets/videofeedback/fake/LaVie-base/4001080.mp4,videofeedback,annotated,LaVie-base,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,ea5e79dcbe6e0a2a3f2ace7019131ee45e86d322f993f3b67cdb21bd1da319c6,-2082.279190814085,-1731.06142415588,0.009359547916176124,240c1d2d6784f9d5a3022c7fa8798d99335271f0cb5bfd6772e3c774888a3c3b
videofeedback:datasets/videofeedback/fake/LVDM/6000520.mp4,datasets/videofeedback/fake/LVDM/6000520.mp4,videofeedback:datasets/videofeedback/fake/LVDM/6000520.mp4,videofeedback,annotated,LVDM,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,772b56550bd4a3a86cf5b3df572af852eca7890f9ee4dbe38a9ddd3996a3bfbb,-2334.183487689085,-1654.7082747418176,0.01988168118672004,e6e07bff1a8ba6632ebe098751de1cab9a4b2e6595b53fb47cc2c539415e7c8b
videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1002354.mp4,datasets/videofeedback/fake/Text2Video-Zero/1002354.mp4,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1002354.mp4,videofeedback,annotated,Text2Video-Zero,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,f3946fee73982bceb1960036ee9adff87c68267d5c61e947693c35d0ff6174ec,-2258.15492323596,-1696.003074546505,0.01074287732517071,6abf9959422c5c0d4dd59f38ab96647ae34ca283a36b5dd01dec67278370f380
videofeedback:datasets/videofeedback/fake/Pika/0006446.mp4,datasets/videofeedback/fake/Pika/0006446.mp4,videofeedback:datasets/videofeedback/fake/Pika/0006446.mp4,videofeedback,annotated,Pika,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,66a8d6b51aaa75461cf1c7df30a753326c20af4a120796675469c11de57ba649,-1932.3265540953348,-1753.0039900738489,0.011655286084294796,fe983cfdc31e58a8059afa92abc8d08646eb25dbc85b51edec5138b74730c3ba
videofeedback:datasets/videofeedback/real/Panda70M/p103272.mp4,datasets/videofeedback/real/Panda70M/p103272.mp4,videofeedback:real-content:p103272,videofeedback,real,Panda70M,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,705e871b0e77df6041afb8428148e23eb719498507ee4cc0e27e838994ae5d88,-1881.799515521116,-1513.9409407574426,0.21532846715328469,756475cedf6606be5a1e42b9e3f6ace74e1089073e41f1b62fdde085e7fc13eb
videofeedback:datasets/videofeedback/real/Panda70M/p103199.mp4,datasets/videofeedback/real/Panda70M/p103199.mp4,videofeedback:real-content:p103199,videofeedback,real,Panda70M,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,050a843585dfc526ed39a77fa387258925a23b9aaa43f9c2d18f1efac9cbaa76,-1674.8412025328348,-1567.6416243511926,0.11564045208382387,0a2742e6170aa2c00fdf68f99ed32673b3c428f1da8bc5283ef91c1e5181823e
videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000300.mp4,datasets/videofeedback/fake/ZeroScope-576w/8000300.mp4,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000300.mp4,videofeedback,annotated,ZeroScope-576w,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,1f74716252806d97a199472d9844937a53d9c184d5c5a2154988cecb07258fdc,-1637.6450355406473,-1633.3686751324426,0.06264716270308453,76d7bf3f37aeebb059b5b22137d1f0ffa95c72fc48f9e79234a8a4e617477112
videofeedback:datasets/videofeedback/fake/ModelScope/3002140.mp4,datasets/videofeedback/fake/ModelScope/3002140.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3002140.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,50959a759586828c4861282280d9f00ba66d39e85084a94543c352b91ddb8d4d,-1785.2740638609598,-1676.1169661480676,0.027357546503414175,498f94a00203fa21b483a11ca3fb4199e7fa9b3a9deab8503b681e1e92aaee79
videofeedback:datasets/videofeedback/fake/Pika/0005969.mp4,datasets/videofeedback/fake/Pika/0005969.mp4,videofeedback:datasets/videofeedback/fake/Pika/0005969.mp4,videofeedback,annotated,Pika,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,3c74f0f4b9ca7f911c91a698efda6658c647876a2fc4e1c626dc89f8517fab04,-1740.6160438414286,-1674.9360579449426,0.03180186013656699,015ad08ed4190496d742a3106bb3f4a768715038356bb90907c6c0fcb2ebdb14
videofeedback:datasets/videofeedback/fake/Fast-SVD/9000689.mp4,datasets/videofeedback/fake/Fast-SVD/9000689.mp4,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000689.mp4,videofeedback,annotated,Fast-SVD,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,82f715d5fc082dcbd196b1f31a6e2dd55b3a70ebcb5bfdb16886df90f2dcf2ae,-2609.554581439085,-1640.8888777691614,0.024796915469743348,f21b5764e7c9c46fb9d5ec754a743ee86f45fbb4010348b65bc725a646fa92c2
videofeedback:datasets/videofeedback/real/DiDeMo/p003052.mp4,datasets/videofeedback/real/DiDeMo/p003052.mp4,videofeedback:real-content:p003052,videofeedback,real,DiDeMo,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,731d322541efe94ad98b01e4f6a0c31be07684d503821d41ecfc3b50263edb01,-1466.4978187437723,-1499.7234114605676,0.3596509300682835,cb4c9cde9af23f81b79d2d7cc0de3a17675111a3b0a6deedbce79846df3f045e
videofeedback:datasets/videofeedback/fake/ModelScope/3000127.mp4,datasets/videofeedback/fake/ModelScope/3000127.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3000127.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,e72f364ef4811e84dbd913e73fb89a2fc15a38e059baa299f603955d21ec9483,-2088.254288470335,-1728.1502303082239,0.00938898045679303,f817a807902cd705703379d69b0fbbb3e60e09d74fde804d6652fd1874f42ba9
videofeedback:datasets/videofeedback/fake/Pika/0003775.mp4,datasets/videofeedback/fake/Pika/0003775.mp4,videofeedback:datasets/videofeedback/fake/Pika/0003775.mp4,videofeedback,annotated,Pika,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,22dc2af2a137fabe1b461bf3acc355600d1c13588184f3f8fa07e5b63f4e707d,-2325.69154432971,-1767.5544051129114,0.005032964445490935,0e46cf0f5d9503ca44083db84f6c0bb27d6e4d0a387f74f12735da06fa3a3390
videofeedback:datasets/videofeedback/fake/AnimateDiff/5000251.mp4,datasets/videofeedback/fake/AnimateDiff/5000251.mp4,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000251.mp4,videofeedback,annotated,AnimateDiff,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,6994b6f1515359948bf7c9fb0d26c2d658965b9ee2a10239237bc9850128e5d9,-1715.5781410093973,-1526.314109702755,0.19409288909818695,06bb89e863f8799b0482b86b258087500b4e152f63b56a029d5cac8845b02205
videofeedback:datasets/videofeedback/fake/Pika/0003978.mp4,datasets/videofeedback/fake/Pika/0003978.mp4,videofeedback:datasets/videofeedback/fake/Pika/0003978.mp4,videofeedback,annotated,Pika,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,6fb6369a9e20117b1caa60f3238df8d112b6de8a7f0d5425c9aaf2cc4ce97626,-1940.351273333616,-1671.3469466168176,0.02076465740522722,67d48d7405c40efced28ab72f4768807a7c67325de7d90c4bacdc8f5e700cfa5
videofeedback:datasets/videofeedback/fake/ModelScope/3006629.mp4,datasets/videofeedback/fake/ModelScope/3006629.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3006629.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,6d64c72f65d7f915413d6ad965f9e456a26811f639e7ea83a1c2c8fed8abe304,-2519.658097064085,-1779.7905501324426,0.00398810925359077,52fcdb7bd74b033a1faeef47aeecb1e0b069f16f44aef3b26edd16001c90d431
videofeedback:datasets/videofeedback/fake/ModelScope/3000451.mp4,datasets/videofeedback/fake/ModelScope/3000451.mp4,videofeedback:datasets/videofeedback/fake/ModelScope/3000451.mp4,videofeedback,annotated,ModelScope,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,831ae45f355e1c755345678bfaae8b8cd2c5726877ad48c157a9147c30772e6e,-2285.4526527281473,-1640.5302962261926,0.025944784553802683,14fde7f7491d6ce5fc52b02425e63510952232287cb9312eb1cb186ce41c5290
videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000423.mp4,datasets/videofeedback/fake/SoRA-Clip/s000423.mp4,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000423.mp4,videofeedback,annotated,SoRA-Clip,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,9d68256e27fc0411bc66da00ddee01711c7023c83a06390c1a933952a5b250e0,-2052.2900550718973,-1805.6422957379114,0.006784200612196844,59d51e8ae3a72a09e4cf175d34ed9898cbc5043a29b7670ffae5a8850bc83bd5
videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001901.mp4,datasets/videofeedback/fake/Text2Video-Zero/1001901.mp4,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001901.mp4,videofeedback,annotated,Text2Video-Zero,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,9a5ec6762009517e3ab09724c14b6eac0f3cae2d17e9ad8ca97ba340b6125c8c,-2351.63197401721,-1667.6901473004114,0.016011302095596893,8141f47a04a827d6d5697f1df4bddb84a199f8b584137d3f41d1288c266af4ef
videofeedback:datasets/videofeedback/fake/AnimateDiff/5000317.mp4,datasets/videofeedback/fake/AnimateDiff/5000317.mp4,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000317.mp4,videofeedback,annotated,AnimateDiff,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,b04932aa7d576e293a805af359556ed0dd154eec7fb7cf239fec5d1534495ff5,-2021.3297279234598,-1786.7530135113489,0.008005651047798447,355fba4d5483931e1893c2ccaa88bb1329f2dc5a35d445662940d4aec4cd2099
videofeedback:datasets/videofeedback/fake/LVDM/6001472.mp4,datasets/videofeedback/fake/LVDM/6001472.mp4,videofeedback:datasets/videofeedback/fake/LVDM/6001472.mp4,videofeedback,annotated,LVDM,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,45eb7efe7896660fcac6d8c137adb8e896f2632fb59e3c18cf6a7534f65d97be,-2179.6672523375223,-1649.99697103088,0.023030963032728984,b9bb2e4f55ee8f3092860a18d31149ef7afe32b873cb3b3b3479a22f9a92b0c3
videofeedback:datasets/videofeedback/fake/AnimateDiff/5001839.mp4,datasets/videofeedback/fake/AnimateDiff/5001839.mp4,videofeedback:datasets/videofeedback/fake/AnimateDiff/5001839.mp4,videofeedback,annotated,AnimateDiff,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,7b4c5c59976127635afc3b77bd4ba975c3d10c83ab5bb38d3292faafc413f99b,-2043.0562904234598,-1689.4085310894739,0.014657405227219214,9f0af0350ce39f8dbcf93ca9e8bf6743a0c5dcf15034d20f3321c55de5c1ab46
videofeedback:datasets/videofeedback/real/DiDeMo/p001532.mp4,datasets/videofeedback/real/DiDeMo/p001532.mp4,videofeedback:real-content:p001532,videofeedback,real,DiDeMo,evaluation,16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",-1,04afa25daee0d0dc59b98831023d8af0e8a831369b3fd0e8fa4f95a2d96c25fc,-1198.9992835875223,-1432.6934126812707,0.9328349423122204,cd41dec30274c2cbf70953a92f91b64af5f57ab46f87375371d90c04de4686cc
