dataset,paper_priority,risk_type,category,subset,source_model,filename,video_path,duration_seconds,fps,num_frames,has_2s_window,global_score,patch_score,alpha_score,alpha_minus_global_score,patch_minus_global_score,alpha_minus_patch_score,generator_ci_class,generator_delta_auc_mean,generator_delta_auc_ci_low,generator_delta_auc_ci_high,macro_delta_auc_mean,macro_delta_auc_ci_low,macro_delta_auc_ci_high,recommended_use
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_867.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_867.mp4,2.0,8.0,16.0,True,0.0243259948198728,0.8794671297073364,0.3663824487748582,0.3420564539549854,0.8551411348874636,-0.5130846809324783,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_696.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_696.mp4,2.0,8.0,16.0,True,0.0204114669178243,0.869130551815033,0.3598991008767078,0.3394876339588835,0.8487190848972087,-0.5092314509383251,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,ModelScope,modelscope_323.mp4,STALL/datasets/genvideo/fake/ModelScope/modelscope_323.mp4,4.0,8.0,32.0,True,0.0685189545561573,0.9115083813667296,0.4057147252803862,0.3371957707242289,0.8429894268105723,-0.5057936560863434,stable_positive_transfer,0.0612203836734693,0.0471257908163265,0.0778849489795919,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,WildScrape,D332.mp4,STALL/datasets/genvideo/fake/WildScrape/D332.mp4,8.4,25.0,210.0,True,0.1048681422180362,0.9450420141220092,0.4409376909796254,0.3360695487615892,0.840173871903973,-0.5041043231423838,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_1371.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1371.mp4,2.0,8.0,16.0,True,0.047298092771368,0.8832831978797913,0.3816921348147373,0.3343940420433693,0.8359851051084233,-0.501591063065054,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_167.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_167.mp4,2.0,8.0,16.0,True,0.02254532611255,0.8551883101463318,0.3556025197260627,0.3330571936135127,0.8326429840337818,-0.499585790420269,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_501.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_501.mp4,2.0,8.0,16.0,True,0.1023222274546738,0.928235113620758,0.4326873819211074,0.3303651544664336,0.8259128861660842,-0.4955477316996505,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_801.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_801.mp4,2.0,8.0,16.0,True,0.0093742641864845,0.8226362466812134,0.334679057184376,0.3253047929978915,0.8132619824947289,-0.4879571894968373,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_671.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_671.mp4,2.541667,24.0,61.0,True,0.0358341182010831,0.8479066491127014,0.3606631305657304,0.3248290123646473,0.8120725309116184,-0.487243518546971,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_662.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_662.mp4,2.541667,24.0,61.0,True,0.0535525076524605,0.8626301884651184,0.3771835799775236,0.3236310723250631,0.8090776808126579,-0.4854466084875948,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_101.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_101.mp4,2.541667,24.0,61.0,True,0.0060925359076995,0.8138321042060852,0.3291883632270538,0.3230958273193543,0.8077395682983857,-0.4846437409790314,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_1362.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1362.mp4,2.0,8.0,16.0,True,0.0201024252413468,0.8189101815223694,0.3396255277537558,0.319523102512409,0.7988077562810226,-0.4792846537686135,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_59.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_59.mp4,2.0,8.0,16.0,True,0.0371291499882269,0.8267127275466919,0.3529625810116129,0.3158334310233859,0.789583577558465,-0.473750146535079,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_1381.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1381.mp4,2.0,8.0,16.0,True,0.0082999764539675,0.795813262462616,0.3233052908574269,0.3150053144034593,0.7875132860086484,-0.4725079716051891,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Show_1,show1_98.mp4,STALL/datasets/genvideo/fake/Show_1/show1_98.mp4,3.625,8.0,29.0,True,0.0799093477748999,0.8642728328704834,0.3936547418131333,0.3137453940382334,0.7843634850955835,-0.4706180910573501,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_88.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_88.mp4,2.0,8.0,16.0,True,0.0403814457263951,0.8246995210647583,0.3541086758617404,0.3137272301353453,0.7843180753383632,-0.4705908452030179,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_1361.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1361.mp4,2.0,8.0,16.0,True,0.010625147162703,0.7935697436332703,0.3238029857509299,0.3131778385882269,0.7829445964705672,-0.4697667578823403,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video8981.mp4,STALL/datasets/genvideo/real/MSR-VTT/video8981.mp4,12.0,25.0,300.0,True,0.9320991287967976,0.1963842064142227,0.6378131598437676,-0.2942859689530299,-0.7357149223825749,0.4414289534295449,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video7428.mp4,STALL/datasets/genvideo/real/MSR-VTT/video7428.mp4,21.021,29.97002997002997,630.0,True,0.8542794914056981,0.1474759578704834,0.5715580779916123,-0.2827214134140858,-0.7068035335352147,0.4240821201211289,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video9338.mp4,STALL/datasets/genvideo/real/MSR-VTT/video9338.mp4,17.017,29.97002997002997,510.0,True,0.7357105015304921,0.0849358960986137,0.4754006593577407,-0.2603098421727514,-0.6507746054318784,0.390464763259127,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video9148.mp4,STALL/datasets/genvideo/real/MSR-VTT/video9148.mp4,15.015,29.97002997002997,450.0,True,0.7785348481280904,0.172556072473526,0.5361433378662646,-0.2423915102618258,-0.6059787756545644,0.3635872653927385,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video1039.mp4,STALL/datasets/genvideo/real/MSR-VTT/video1039.mp4,12.012,29.97002997002997,360.0,True,0.8013744996468095,0.197235569357872,0.5597189275312344,-0.2416555721155751,-0.6041389302889375,0.3624833581733624,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video1994.mp4,STALL/datasets/genvideo/real/MSR-VTT/video1994.mp4,12.979633,29.97002997002997,389.0,True,0.8534259477278079,0.2694210708141327,0.6198239969623378,-0.23360195076547,-0.5840048769136752,0.3504029261482051,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video2622.mp4,STALL/datasets/genvideo/real/MSR-VTT/video2622.mp4,28.028,29.97002997002997,840.0,True,0.7877766658817988,0.2234375029802322,0.5620410007211721,-0.2257356651606267,-0.5643391629015666,0.3386034977409399,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video5681.mp4,STALL/datasets/genvideo/real/MSR-VTT/video5681.mp4,19.019,29.97002997002997,570.0,True,0.9180892394631504,0.362109363079071,0.6956972889095185,-0.2223919505536318,-0.5559798763840793,0.3335879258304475,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video7312.mp4,STALL/datasets/genvideo/real/MSR-VTT/video7312.mp4,11.011,29.97002997002997,330.0,True,0.7566811867200377,0.2052984684705734,0.536128099420252,-0.2205530872997857,-0.5513827182494643,0.3308296309496785,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video5930.mp4,STALL/datasets/genvideo/real/MSR-VTT/video5930.mp4,22.022,11.988011988011989,264.0,True,0.6949611490463856,0.1484174728393554,0.4763436785635735,-0.2186174704828121,-0.5465436762070301,0.3279262057242181,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video5561.mp4,STALL/datasets/genvideo/real/MSR-VTT/video5561.mp4,12.0,25.0,300.0,True,0.7312073228161055,0.1876302063465118,0.5137764762282679,-0.2174308465878375,-0.5435771164695936,0.3261462698817561,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video2175.mp4,STALL/datasets/genvideo/real/MSR-VTT/video2175.mp4,22.989633,29.97002997002997,689.0,True,0.7561955497998587,0.220302477478981,0.5418383208715076,-0.214357228928351,-0.5358930723208777,0.3215358433925266,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video8021.mp4,STALL/datasets/genvideo/real/MSR-VTT/video8021.mp4,11.011,29.97002997002997,330.0,True,0.674667412291029,0.140625,0.4610504473746174,-0.2136169649164115,-0.534042412291029,0.3204254473746174,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video7588.mp4,STALL/datasets/genvideo/real/MSR-VTT/video7588.mp4,11.011,23.976023976023978,264.0,True,0.910804685660466,0.3772836625576019,0.6973962764193204,-0.2134084092411455,-0.5335210231028642,0.3201126138617186,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video2546.mp4,STALL/datasets/genvideo/real/MSR-VTT/video2546.mp4,12.012,29.97002997002997,360.0,True,0.8547356957852602,0.322986751794815,0.6420361181890821,-0.212699577596178,-0.5317489439904453,0.3190493663942671,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video5205.mp4,STALL/datasets/genvideo/real/MSR-VTT/video5205.mp4,13.013,29.97002997002997,390.0,True,0.7704556157287497,0.2418569773435592,0.5590161603746735,-0.2114394553540761,-0.5285986383851904,0.3171591830311143,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video6145.mp4,STALL/datasets/genvideo/real/MSR-VTT/video6145.mp4,15.015,29.97002997002997,450.0,True,0.8600041205556863,0.336368203163147,0.6505497535986706,-0.2094543669570157,-0.5236359173925393,0.3141815504355236,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video6773.mp4,STALL/datasets/genvideo/real/MSR-VTT/video6773.mp4,23.0,25.0,575.0,True,0.862594184129974,0.3409755825996399,0.6539467435178403,-0.2086474406121337,-0.5216186015303341,0.3129711609182004,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video4833.mp4,STALL/datasets/genvideo/real/MSR-VTT/video4833.mp4,19.019,29.97002997002997,570.0,True,0.8025518012714857,0.2894931733608246,0.5973283501072213,-0.2052234511642644,-0.5130586279106611,0.3078351767463967,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSR-VTT,video3812.mp4,STALL/datasets/genvideo/real/MSR-VTT/video3812.mp4,28.028,29.97002997002997,840.0,True,0.728528961619967,0.2184394896030426,0.5244931728131973,-0.2040357888067697,-0.5100894720169245,0.3060536832101547,no_generator_ci,,,,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Show_1,show1_459.mp4,STALL/datasets/genvideo/fake/Show_1/show1_459.mp4,3.625,8.0,29.0,True,0.5611313868613139,0.981760799884796,0.7293831520707068,0.1682517652093929,0.4206294130234821,-0.2523776478140892,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Lavie,lavie_523.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_523.mp4,2.541667,24.0,61.0,True,0.6345214268895691,0.9567908644676208,0.7634292019207898,0.1289077750312206,0.3222694375780517,-0.193361662546831,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D131.mp4,STALL/datasets/genvideo/fake/WildScrape/D131.mp4,22.64,25.0,566.0,True,0.6270014127619497,0.9254907965660096,0.7463971662835737,0.119395753521624,0.29848938380406,-0.1790936302824359,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4001104.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4001104.mp4,2.0,8.0,16.0,True,0.0234430186013656,0.9839460849761964,0.4076442451512979,0.3842012265499323,0.9605030663748308,-0.5763018398248985,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4002630.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4002630.mp4,2.0,8.0,16.0,True,0.0861343301153755,0.9948039054870604,0.4496021602640495,0.363467830148674,0.9086695753716848,-0.5452017452230109,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4004413.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004413.mp4,2.0,8.0,16.0,True,0.067179773958088,0.9677451252937316,0.4274059144923454,0.3602261405342574,0.9005653513356435,-0.5403392108013862,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,AnimateDiff,5000419.mp4,STALL/datasets/videofeedback/fake/AnimateDiff/5000419.mp4,2.0,8.0,16.0,True,0.0166441017188603,0.9081861972808838,0.3732609399436697,0.3566168382248094,0.8915420955620235,-0.5349252573372141,stable_positive_transfer,0.0145738066759622,0.0046284847596133,0.0264392236668589,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,AnimateDiff,5000254.mp4,STALL/datasets/videofeedback/fake/AnimateDiff/5000254.mp4,2.0,8.0,16.0,True,0.0379974099364257,0.9217647314071656,0.3915043385247217,0.353506928588296,0.88376732147074,-0.5302603928824439,stable_positive_transfer,0.0145738066759622,0.0046284847596133,0.0264392236668589,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,SoRA-Clip,s000095.mp4,STALL/datasets/videofeedback/fake/SoRA-Clip/s000095.mp4,2.5,8.0,20.0,True,0.0621615257829055,0.94539213180542,0.4154537681919113,0.3532922424090058,0.8832306060225146,-0.5299383636135087,boundary_ci_crosses_zero,0.0051428130907372,-0.0056208205340264,0.0173222914697542,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4004408.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004408.mp4,2.0,8.0,16.0,True,0.1038674358370614,0.9865930676460266,0.4569576885606475,0.3530902527235861,0.8827256318089652,-0.5296353790853792,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4004807.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004807.mp4,2.0,8.0,16.0,True,0.0358635507417,0.9135293960571288,0.3869298888678715,0.3510663381261715,0.8776658453154288,-0.5265995071892573,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4000650.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4000650.mp4,2.0,8.0,16.0,True,0.0355250765246056,0.9057597517967224,0.3836189466334523,0.3480938701088467,0.8702346752721168,-0.5221408051632701,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,ZeroScope-576w,8000640.mp4,STALL/datasets/videofeedback/fake/ZeroScope-576w/8000640.mp4,3.0,8.0,24.0,True,0.0288733223451848,0.898504912853241,0.3767259585484073,0.3478526362032225,0.8696315905080562,-0.5217789543048337,stable_positive_transfer,0.0923875049434152,0.0836165941913499,0.1009002338688663,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4002845.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4002845.mp4,2.0,8.0,16.0,True,0.0453702613609606,0.9095342755317688,0.3910358670292839,0.3456656056683233,0.8641640141708082,-0.5184984085024849,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,LaVie-base,4003156.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4003156.mp4,2.0,8.0,16.0,True,0.0469449022839651,0.9101715683937072,0.3922355687278619,0.3452906664438968,0.8632266661097421,-0.5179359996658452,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4001104.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4001104.mp4,2.0,8.0,16.0,True,0.0234430186013656,0.9839460849761964,0.4076442451512979,0.3842012265499323,0.9605030663748308,-0.5763018398248985,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4002630.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4002630.mp4,2.0,8.0,16.0,True,0.0861343301153755,0.9948039054870604,0.4496021602640495,0.363467830148674,0.9086695753716848,-0.5452017452230109,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4004413.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004413.mp4,2.0,8.0,16.0,True,0.067179773958088,0.9677451252937316,0.4274059144923454,0.3602261405342574,0.9005653513356435,-0.5403392108013862,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,AnimateDiff,5000419.mp4,STALL/datasets/videofeedback/fake/AnimateDiff/5000419.mp4,2.0,8.0,16.0,True,0.0166441017188603,0.9081861972808838,0.3732609399436697,0.3566168382248094,0.8915420955620235,-0.5349252573372141,stable_positive_transfer,0.0145738066759622,0.0046284847596133,0.0264392236668589,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,AnimateDiff,5000254.mp4,STALL/datasets/videofeedback/fake/AnimateDiff/5000254.mp4,2.0,8.0,16.0,True,0.0379974099364257,0.9217647314071656,0.3915043385247217,0.353506928588296,0.88376732147074,-0.5302603928824439,stable_positive_transfer,0.0145738066759622,0.0046284847596133,0.0264392236668589,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,SoRA-Clip,s000095.mp4,STALL/datasets/videofeedback/fake/SoRA-Clip/s000095.mp4,2.5,8.0,20.0,True,0.0621615257829055,0.94539213180542,0.4154537681919113,0.3532922424090058,0.8832306060225146,-0.5299383636135087,boundary_ci_crosses_zero,0.0051428130907372,-0.0056208205340264,0.0173222914697542,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4004408.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004408.mp4,2.0,8.0,16.0,True,0.1038674358370614,0.9865930676460266,0.4569576885606475,0.3530902527235861,0.8827256318089652,-0.5296353790853792,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4004807.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4004807.mp4,2.0,8.0,16.0,True,0.0358635507417,0.9135293960571288,0.3869298888678715,0.3510663381261715,0.8776658453154288,-0.5265995071892573,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4000650.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4000650.mp4,2.0,8.0,16.0,True,0.0355250765246056,0.9057597517967224,0.3836189466334523,0.3480938701088467,0.8702346752721168,-0.5221408051632701,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
