content_path,label,type_id,source_model,filename,n_read_frames,encoder,loss,d3_second_order_std,status,error
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_589,1,AI Video,MoonValley,MoonValley_589.mp4,8,XCLIP-16,l2,0.3021814227104187,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_59,1,AI Video,MoonValley,MoonValley_59.mp4,8,XCLIP-16,l2,0.7611826062202454,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_590,1,AI Video,MoonValley,MoonValley_590.mp4,8,XCLIP-16,l2,0.9010244011878968,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_591,1,AI Video,MoonValley,MoonValley_591.mp4,8,XCLIP-16,l2,0.3434277772903442,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_592,1,AI Video,MoonValley,MoonValley_592.mp4,8,XCLIP-16,l2,1.449588179588318,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_593,1,AI Video,MoonValley,MoonValley_593.mp4,8,XCLIP-16,l2,0.8891591429710388,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_594,1,AI Video,MoonValley,MoonValley_594.mp4,8,XCLIP-16,l2,0.7463740110397339,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_595,1,AI Video,MoonValley,MoonValley_595.mp4,8,XCLIP-16,l2,1.0114994049072266,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_596,1,AI Video,MoonValley,MoonValley_596.mp4,8,XCLIP-16,l2,0.749386191368103,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_597,1,AI Video,MoonValley,MoonValley_597.mp4,8,XCLIP-16,l2,0.9828307032585144,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_598,1,AI Video,MoonValley,MoonValley_598.mp4,8,XCLIP-16,l2,0.7337908148765564,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_599,1,AI Video,MoonValley,MoonValley_599.mp4,8,XCLIP-16,l2,0.5778878927230835,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_6,1,AI Video,MoonValley,MoonValley_6.mp4,8,XCLIP-16,l2,0.618667721748352,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_60,1,AI Video,MoonValley,MoonValley_60.mp4,8,XCLIP-16,l2,1.96350622177124,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_600,1,AI Video,MoonValley,MoonValley_600.mp4,8,XCLIP-16,l2,1.1741862297058103,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_601,1,AI Video,MoonValley,MoonValley_601.mp4,8,XCLIP-16,l2,1.1741862297058103,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_602,1,AI Video,MoonValley,MoonValley_602.mp4,8,XCLIP-16,l2,1.0673152208328247,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_603,1,AI Video,MoonValley,MoonValley_603.mp4,8,XCLIP-16,l2,1.4888193607330322,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_604,1,AI Video,MoonValley,MoonValley_604.mp4,8,XCLIP-16,l2,0.5150420069694519,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_605,1,AI Video,MoonValley,MoonValley_605.mp4,8,XCLIP-16,l2,0.6095283031463623,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_606,1,AI Video,MoonValley,MoonValley_606.mp4,8,XCLIP-16,l2,0.7732518911361694,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_607,1,AI Video,MoonValley,MoonValley_607.mp4,8,XCLIP-16,l2,1.1259784698486328,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_608,1,AI Video,MoonValley,MoonValley_608.mp4,8,XCLIP-16,l2,0.2709929645061493,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_609,1,AI Video,MoonValley,MoonValley_609.mp4,8,XCLIP-16,l2,0.7030972242355347,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_61,1,AI Video,MoonValley,MoonValley_61.mp4,8,XCLIP-16,l2,1.1964231729507446,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_610,1,AI Video,MoonValley,MoonValley_610.mp4,8,XCLIP-16,l2,1.734794020652771,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_611,1,AI Video,MoonValley,MoonValley_611.mp4,8,XCLIP-16,l2,0.5928524136543274,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_612,1,AI Video,MoonValley,MoonValley_612.mp4,8,XCLIP-16,l2,1.3505152463912964,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_613,1,AI Video,MoonValley,MoonValley_613.mp4,8,XCLIP-16,l2,5.131994724273682,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_614,1,AI Video,MoonValley,MoonValley_614.mp4,8,XCLIP-16,l2,1.5380582809448242,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_615,1,AI Video,MoonValley,MoonValley_615.mp4,8,XCLIP-16,l2,3.068421602249145,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_616,1,AI Video,MoonValley,MoonValley_616.mp4,8,XCLIP-16,l2,0.6083447933197021,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_617,1,AI Video,MoonValley,MoonValley_617.mp4,8,XCLIP-16,l2,0.8046563267707825,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_618,1,AI Video,MoonValley,MoonValley_618.mp4,8,XCLIP-16,l2,0.468493789434433,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_619,1,AI Video,MoonValley,MoonValley_619.mp4,8,XCLIP-16,l2,3.6880757808685294,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_62,1,AI Video,MoonValley,MoonValley_62.mp4,8,XCLIP-16,l2,0.7840999364852905,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_620,1,AI Video,MoonValley,MoonValley_620.mp4,8,XCLIP-16,l2,0.9980242252349854,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_621,1,AI Video,MoonValley,MoonValley_621.mp4,8,XCLIP-16,l2,1.0132302045822144,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_622,1,AI Video,MoonValley,MoonValley_622.mp4,8,XCLIP-16,l2,0.6556532979011536,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_623,1,AI Video,MoonValley,MoonValley_623.mp4,8,XCLIP-16,l2,1.105279803276062,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_624,1,AI Video,MoonValley,MoonValley_624.mp4,8,XCLIP-16,l2,0.6602410674095154,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_625,1,AI Video,MoonValley,MoonValley_625.mp4,8,XCLIP-16,l2,0.2229978740215301,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_626,1,AI Video,MoonValley,MoonValley_626.mp4,8,XCLIP-16,l2,1.261375069618225,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_63,1,AI Video,MoonValley,MoonValley_63.mp4,8,XCLIP-16,l2,1.0382827520370483,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_64,1,AI Video,MoonValley,MoonValley_64.mp4,8,XCLIP-16,l2,1.0312052965164185,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_65,1,AI Video,MoonValley,MoonValley_65.mp4,8,XCLIP-16,l2,0.4620042443275451,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_66,1,AI Video,MoonValley,MoonValley_66.mp4,8,XCLIP-16,l2,2.170079708099365,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_67,1,AI Video,MoonValley,MoonValley_67.mp4,8,XCLIP-16,l2,0.7587761282920837,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_68,1,AI Video,MoonValley,MoonValley_68.mp4,8,XCLIP-16,l2,0.7200546860694885,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_69,1,AI Video,MoonValley,MoonValley_69.mp4,8,XCLIP-16,l2,0.5221545100212097,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_7,1,AI Video,MoonValley,MoonValley_7.mp4,8,XCLIP-16,l2,0.8174992799758911,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_70,1,AI Video,MoonValley,MoonValley_70.mp4,8,XCLIP-16,l2,1.9413175582885744,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_71,1,AI Video,MoonValley,MoonValley_71.mp4,8,XCLIP-16,l2,0.316739559173584,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_72,1,AI Video,MoonValley,MoonValley_72.mp4,8,XCLIP-16,l2,1.46562922000885,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_73,1,AI Video,MoonValley,MoonValley_73.mp4,8,XCLIP-16,l2,1.5275681018829346,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_74,1,AI Video,MoonValley,MoonValley_74.mp4,8,XCLIP-16,l2,0.316739559173584,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_75,1,AI Video,MoonValley,MoonValley_75.mp4,8,XCLIP-16,l2,1.7830582857131958,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_76,1,AI Video,MoonValley,MoonValley_76.mp4,8,XCLIP-16,l2,1.4604895114898682,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_77,1,AI Video,MoonValley,MoonValley_77.mp4,8,XCLIP-16,l2,1.437155842781067,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_78,1,AI Video,MoonValley,MoonValley_78.mp4,8,XCLIP-16,l2,1.869125247001648,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_79,1,AI Video,MoonValley,MoonValley_79.mp4,8,XCLIP-16,l2,0.930998921394348,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_8,1,AI Video,MoonValley,MoonValley_8.mp4,8,XCLIP-16,l2,0.4363307952880859,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_80,1,AI Video,MoonValley,MoonValley_80.mp4,8,XCLIP-16,l2,1.226908802986145,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_81,1,AI Video,MoonValley,MoonValley_81.mp4,8,XCLIP-16,l2,0.4055590629577636,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_82,1,AI Video,MoonValley,MoonValley_82.mp4,8,XCLIP-16,l2,1.5089045763015747,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_83,1,AI Video,MoonValley,MoonValley_83.mp4,8,XCLIP-16,l2,1.1826372146606443,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_84,1,AI Video,MoonValley,MoonValley_84.mp4,8,XCLIP-16,l2,0.563844621181488,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_85,1,AI Video,MoonValley,MoonValley_85.mp4,8,XCLIP-16,l2,0.5966953635215759,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_86,1,AI Video,MoonValley,MoonValley_86.mp4,8,XCLIP-16,l2,0.8743075728416443,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_87,1,AI Video,MoonValley,MoonValley_87.mp4,8,XCLIP-16,l2,0.7564472556114197,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_88,1,AI Video,MoonValley,MoonValley_88.mp4,8,XCLIP-16,l2,0.7348068952560425,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_89,1,AI Video,MoonValley,MoonValley_89.mp4,8,XCLIP-16,l2,1.5890231132507324,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_9,1,AI Video,MoonValley,MoonValley_9.mp4,8,XCLIP-16,l2,0.8327232599258423,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_90,1,AI Video,MoonValley,MoonValley_90.mp4,8,XCLIP-16,l2,0.7400304675102234,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_91,1,AI Video,MoonValley,MoonValley_91.mp4,8,XCLIP-16,l2,0.7787960171699524,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_92,1,AI Video,MoonValley,MoonValley_92.mp4,8,XCLIP-16,l2,0.2194857597351074,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_93,1,AI Video,MoonValley,MoonValley_93.mp4,8,XCLIP-16,l2,1.6271079778671265,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_94,1,AI Video,MoonValley,MoonValley_94.mp4,8,XCLIP-16,l2,2.134579658508301,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_95,1,AI Video,MoonValley,MoonValley_95.mp4,8,XCLIP-16,l2,1.5042282342910769,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_96,1,AI Video,MoonValley,MoonValley_96.mp4,8,XCLIP-16,l2,1.4997717142105105,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_97,1,AI Video,MoonValley,MoonValley_97.mp4,8,XCLIP-16,l2,1.6882661581039429,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_98,1,AI Video,MoonValley,MoonValley_98.mp4,8,XCLIP-16,l2,0.738518238067627,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MoonValley/MoonValley_99,1,AI Video,MoonValley,MoonValley_99.mp4,8,XCLIP-16,l2,0.947881042957306,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_1,1,AI Video,MorphStudio,MorphStudio_1.mp4,16,XCLIP-16,l2,1.8412035703659055,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_10,1,AI Video,MorphStudio,MorphStudio_10.mp4,16,XCLIP-16,l2,0.9785808324813844,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_100,1,AI Video,MorphStudio,MorphStudio_100.mp4,16,XCLIP-16,l2,1.1046037673950195,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_101,1,AI Video,MorphStudio,MorphStudio_101.mp4,16,XCLIP-16,l2,5.1737799644470215,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_102,1,AI Video,MorphStudio,MorphStudio_102.mp4,16,XCLIP-16,l2,3.111968994140625,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_103,1,AI Video,MorphStudio,MorphStudio_103.mp4,16,XCLIP-16,l2,6.592321395874023,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_104,1,AI Video,MorphStudio,MorphStudio_104.mp4,16,XCLIP-16,l2,3.5673530101776123,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_105,1,AI Video,MorphStudio,MorphStudio_105.mp4,16,XCLIP-16,l2,1.751118302345276,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_106,1,AI Video,MorphStudio,MorphStudio_106.mp4,16,XCLIP-16,l2,2.094848155975342,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_107,1,AI Video,MorphStudio,MorphStudio_107.mp4,16,XCLIP-16,l2,1.6654324531555176,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_108,1,AI Video,MorphStudio,MorphStudio_108.mp4,16,XCLIP-16,l2,2.622833251953125,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_109,1,AI Video,MorphStudio,MorphStudio_109.mp4,16,XCLIP-16,l2,2.3935389518737797,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_11,1,AI Video,MorphStudio,MorphStudio_11.mp4,16,XCLIP-16,l2,0.9504111409187316,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_110,1,AI Video,MorphStudio,MorphStudio_110.mp4,16,XCLIP-16,l2,1.4125385284423828,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_111,1,AI Video,MorphStudio,MorphStudio_111.mp4,16,XCLIP-16,l2,5.528655529022217,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_112,1,AI Video,MorphStudio,MorphStudio_112.mp4,16,XCLIP-16,l2,3.819560050964356,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_113,1,AI Video,MorphStudio,MorphStudio_113.mp4,16,XCLIP-16,l2,1.9052799940109253,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_114,1,AI Video,MorphStudio,MorphStudio_114.mp4,16,XCLIP-16,l2,2.036318063735962,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_115,1,AI Video,MorphStudio,MorphStudio_115.mp4,16,XCLIP-16,l2,1.571697473526001,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_116,1,AI Video,MorphStudio,MorphStudio_116.mp4,16,XCLIP-16,l2,2.244142532348633,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_117,1,AI Video,MorphStudio,MorphStudio_117.mp4,16,XCLIP-16,l2,2.681074619293213,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_118,1,AI Video,MorphStudio,MorphStudio_118.mp4,16,XCLIP-16,l2,0.8674001097679138,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_119,1,AI Video,MorphStudio,MorphStudio_119.mp4,16,XCLIP-16,l2,1.674678087234497,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_12,1,AI Video,MorphStudio,MorphStudio_12.mp4,16,XCLIP-16,l2,4.019014835357666,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_120,1,AI Video,MorphStudio,MorphStudio_120.mp4,16,XCLIP-16,l2,1.5496314764022827,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_121,1,AI Video,MorphStudio,MorphStudio_121.mp4,16,XCLIP-16,l2,1.1357920169830322,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_122,1,AI Video,MorphStudio,MorphStudio_122.mp4,16,XCLIP-16,l2,2.066778421401977,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_123,1,AI Video,MorphStudio,MorphStudio_123.mp4,16,XCLIP-16,l2,3.599543333053589,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_124,1,AI Video,MorphStudio,MorphStudio_124.mp4,16,XCLIP-16,l2,1.0311686992645264,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_125,1,AI Video,MorphStudio,MorphStudio_125.mp4,16,XCLIP-16,l2,1.1004973649978638,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_126,1,AI Video,MorphStudio,MorphStudio_126.mp4,16,XCLIP-16,l2,2.8532700538635254,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_127,1,AI Video,MorphStudio,MorphStudio_127.mp4,16,XCLIP-16,l2,1.1008855104446411,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_128,1,AI Video,MorphStudio,MorphStudio_128.mp4,16,XCLIP-16,l2,3.451951503753662,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_129,1,AI Video,MorphStudio,MorphStudio_129.mp4,16,XCLIP-16,l2,1.3514742851257324,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_13,1,AI Video,MorphStudio,MorphStudio_13.mp4,16,XCLIP-16,l2,4.459334850311279,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_130,1,AI Video,MorphStudio,MorphStudio_130.mp4,16,XCLIP-16,l2,1.456114649772644,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_131,1,AI Video,MorphStudio,MorphStudio_131.mp4,16,XCLIP-16,l2,3.68881630897522,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_132,1,AI Video,MorphStudio,MorphStudio_132.mp4,16,XCLIP-16,l2,0.9183230996131896,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_133,1,AI Video,MorphStudio,MorphStudio_133.mp4,16,XCLIP-16,l2,5.67669153213501,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_134,1,AI Video,MorphStudio,MorphStudio_134.mp4,16,XCLIP-16,l2,0.7255414724349976,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_135,1,AI Video,MorphStudio,MorphStudio_135.mp4,16,XCLIP-16,l2,2.141392469406128,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_136,1,AI Video,MorphStudio,MorphStudio_136.mp4,16,XCLIP-16,l2,3.309375524520874,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_137,1,AI Video,MorphStudio,MorphStudio_137.mp4,16,XCLIP-16,l2,1.217686414718628,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_138,1,AI Video,MorphStudio,MorphStudio_138.mp4,16,XCLIP-16,l2,3.2448744773864746,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_139,1,AI Video,MorphStudio,MorphStudio_139.mp4,16,XCLIP-16,l2,1.3931411504745483,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_14,1,AI Video,MorphStudio,MorphStudio_14.mp4,16,XCLIP-16,l2,2.94721794128418,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_140,1,AI Video,MorphStudio,MorphStudio_140.mp4,16,XCLIP-16,l2,1.8788708448410036,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_141,1,AI Video,MorphStudio,MorphStudio_141.mp4,16,XCLIP-16,l2,1.302473068237305,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_142,1,AI Video,MorphStudio,MorphStudio_142.mp4,16,XCLIP-16,l2,3.20709228515625,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_143,1,AI Video,MorphStudio,MorphStudio_143.mp4,16,XCLIP-16,l2,0.8745205998420715,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_144,1,AI Video,MorphStudio,MorphStudio_144.mp4,16,XCLIP-16,l2,3.1572024822235107,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_145,1,AI Video,MorphStudio,MorphStudio_145.mp4,16,XCLIP-16,l2,1.7692193984985352,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_146,1,AI Video,MorphStudio,MorphStudio_146.mp4,16,XCLIP-16,l2,1.5573551654815674,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_147,1,AI Video,MorphStudio,MorphStudio_147.mp4,16,XCLIP-16,l2,1.6133593320846558,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_148,1,AI Video,MorphStudio,MorphStudio_148.mp4,16,XCLIP-16,l2,2.2504589557647705,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_149,1,AI Video,MorphStudio,MorphStudio_149.mp4,16,XCLIP-16,l2,3.777362585067749,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_15,1,AI Video,MorphStudio,MorphStudio_15.mp4,16,XCLIP-16,l2,1.4690648317337036,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_150,1,AI Video,MorphStudio,MorphStudio_150.mp4,16,XCLIP-16,l2,1.1445807218551636,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_151,1,AI Video,MorphStudio,MorphStudio_151.mp4,16,XCLIP-16,l2,1.2995939254760742,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_152,1,AI Video,MorphStudio,MorphStudio_152.mp4,16,XCLIP-16,l2,5.024413585662842,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_153,1,AI Video,MorphStudio,MorphStudio_153.mp4,16,XCLIP-16,l2,0.5478541851043701,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_154,1,AI Video,MorphStudio,MorphStudio_154.mp4,16,XCLIP-16,l2,1.2087615728378296,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_155,1,AI Video,MorphStudio,MorphStudio_155.mp4,16,XCLIP-16,l2,0.9818887710571288,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_156,1,AI Video,MorphStudio,MorphStudio_156.mp4,16,XCLIP-16,l2,2.067049980163574,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_157,1,AI Video,MorphStudio,MorphStudio_157.mp4,16,XCLIP-16,l2,1.2233179807662964,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_158,1,AI Video,MorphStudio,MorphStudio_158.mp4,16,XCLIP-16,l2,1.7114557027816772,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_159,1,AI Video,MorphStudio,MorphStudio_159.mp4,16,XCLIP-16,l2,0.7209917902946472,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_16,1,AI Video,MorphStudio,MorphStudio_16.mp4,16,XCLIP-16,l2,0.8007194995880127,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/MorphStudio/MorphStudio_160,1,AI Video,MorphStudio,MorphStudio_160.mp4,16,XCLIP-16,l2,4.4343366622924805,ok,
