dataset,subset,source_model,filename,condition,n_frames,d3_raw,motion_raw,max_step_distance,d3_one_sided,d3_two_sided,motion_group,scene_cut_proxy
genvideo,real,MSR-VTT,video765.mp4,central_8fps_1s,8,10.917130470275879,4.023873805999756,20.333768844604492,0.995,0.010000000000000009,2,True
genvideo,real,MSR-VTT,video7650.mp4,central_8fps_1s,8,1.5132262706756592,3.488745927810669,4.934391021728516,0.75,0.5,2,False
genvideo,real,MSR-VTT,video7651.mp4,central_8fps_1s,8,2.0854506492614746,2.8758082389831543,6.059307098388672,0.835,0.33000000000000007,1,False
genvideo,real,MSR-VTT,video7652.mp4,central_8fps_1s,8,2.8947458267211914,5.028754711151123,8.397719383239746,0.875,0.25,3,False
genvideo,real,MSR-VTT,video7653.mp4,central_8fps_1s,8,0.905182421207428,3.0478575229644775,4.608885288238525,0.545,0.9099999999999999,1,False
genvideo,real,MSR-VTT,video7654.mp4,central_8fps_1s,8,1.0045509338378906,2.382404327392578,3.693828582763672,0.605,0.79,1,False
genvideo,real,MSR-VTT,video7655.mp4,central_8fps_1s,8,0.80855393409729,2.170891284942627,3.04997181892395,0.5,1.0,1,False
genvideo,real,MSR-VTT,video7656.mp4,central_8fps_1s,8,2.896329879760742,6.271925926208496,10.473103523254395,0.875,0.25,3,False
genvideo,real,MSR-VTT,video7657.mp4,central_8fps_1s,8,8.772638320922852,7.339367389678955,17.78187370300293,0.97,0.06000000000000005,3,True
genvideo,real,MSR-VTT,video7658.mp4,central_8fps_1s,8,0.3316216766834259,4.158504962921143,4.802034378051758,0.125,0.25,2,False
genvideo,real,MSR-VTT,video7659.mp4,central_8fps_1s,8,1.771431803703308,3.3975613117218018,5.740101337432861,0.78,0.43999999999999995,2,False
genvideo,real,MSR-VTT,video766.mp4,central_8fps_1s,8,1.3528376817703247,2.060652494430542,3.120323896408081,0.69,0.6200000000000001,1,False
genvideo,real,MSR-VTT,video7660.mp4,central_8fps_1s,8,0.6346820592880249,4.504497051239014,4.89418363571167,0.4,0.8,2,False
genvideo,real,MSR-VTT,video7661.mp4,central_8fps_1s,8,2.0337209701538086,6.482554912567139,8.190008163452148,0.835,0.33000000000000007,3,False
genvideo,real,MSR-VTT,video7662.mp4,central_8fps_1s,8,0.7663248181343079,6.698601722717285,7.802613735198975,0.46,0.92,3,False
genvideo,real,MSR-VTT,video7663.mp4,central_8fps_1s,8,0.7752586603164673,2.8521525859832764,3.5968716144561768,0.465,0.93,1,False
genvideo,real,MSR-VTT,video7664.mp4,central_8fps_1s,8,0.1919344961643219,1.0708998441696167,1.2515571117401123,0.07,0.14,0,False
genvideo,real,MSR-VTT,video7665.mp4,central_8fps_1s,8,0.8317159414291382,4.182114601135254,5.858758926391602,0.51,0.98,2,False
genvideo,real,MSR-VTT,video7666.mp4,central_8fps_1s,8,0.5623653531074524,3.92034912109375,4.873406410217285,0.335,0.67,2,False
genvideo,real,MSR-VTT,video7667.mp4,central_8fps_1s,8,0.8283925652503967,2.5645558834075928,3.776463270187378,0.51,0.98,1,False
genvideo,real,MSR-VTT,video7668.mp4,central_8fps_1s,8,0.29011791944503784,2.273820161819458,2.749675989151001,0.11,0.22,1,False
genvideo,real,MSR-VTT,video7669.mp4,central_8fps_1s,8,0.17790807783603668,4.417799949645996,4.7277607917785645,0.06,0.12,2,False
genvideo,real,MSR-VTT,video767.mp4,central_8fps_1s,8,0.46760013699531555,0.1433219611644745,0.8558582067489624,0.225,0.45,0,False
genvideo,real,MSR-VTT,video7670.mp4,central_8fps_1s,8,1.1568074226379395,4.335045337677002,5.423793315887451,0.64,0.72,2,False
genvideo,real,MSR-VTT,video7671.mp4,central_8fps_1s,8,0.12125710397958755,0.7767443656921387,0.9462950229644775,0.03,0.06,0,False
genvideo,real,MSR-VTT,video7672.mp4,central_8fps_1s,8,2.279491424560547,3.2997519969940186,5.681051254272461,0.85,0.30000000000000004,2,False
genvideo,real,MSR-VTT,video7673.mp4,central_8fps_1s,8,1.3424537181854248,4.788940906524658,6.762944221496582,0.69,0.6200000000000001,2,False
genvideo,real,MSR-VTT,video7674.mp4,central_8fps_1s,8,0.34183982014656067,2.5742945671081543,2.8724963665008545,0.125,0.25,1,False
genvideo,real,MSR-VTT,video7675.mp4,central_8fps_1s,8,0.5952332615852356,3.3187735080718994,4.027665615081787,0.355,0.71,2,False
genvideo,real,MSR-VTT,video7676.mp4,central_8fps_1s,8,0.6214218139648438,2.35318922996521,2.958042860031128,0.395,0.79,1,False
genvideo,real,MSR-VTT,video7677.mp4,central_8fps_1s,8,0.22560133039951324,1.876767873764038,2.2230641841888428,0.085,0.17,0,False
genvideo,real,MSR-VTT,video7678.mp4,central_8fps_1s,8,0.502091109752655,1.0137215852737427,1.4906666278839111,0.26,0.52,0,False
genvideo,real,MSR-VTT,video7679.mp4,central_8fps_1s,8,0.3879948556423187,4.003403663635254,4.5377960205078125,0.155,0.31,2,False
genvideo,real,MSR-VTT,video768.mp4,central_8fps_1s,8,0.3753816485404968,1.4345827102661133,1.7264964580535889,0.145,0.29,0,False
genvideo,real,MSR-VTT,video7680.mp4,central_8fps_1s,8,0.5548827052116394,1.700122594833374,2.4944753646850586,0.33,0.66,0,False
genvideo,real,MSR-VTT,video7681.mp4,central_8fps_1s,8,1.177645206451416,4.124135494232178,5.146673202514648,0.64,0.72,2,False
genvideo,real,MSR-VTT,video7682.mp4,central_8fps_1s,8,0.2672298550605774,1.0179945230484009,1.3149104118347168,0.095,0.19,0,False
genvideo,real,MSR-VTT,video7683.mp4,central_8fps_1s,8,5.1109771728515625,2.719001531600952,9.94636058807373,0.93,0.1399999999999999,1,False
genvideo,real,MSR-VTT,video7684.mp4,central_8fps_1s,8,1.9652732610702515,6.558072090148926,9.4885835647583,0.805,0.3899999999999999,3,False
genvideo,real,MSR-VTT,video7685.mp4,central_8fps_1s,8,0.9182574152946472,2.694153308868408,3.3335704803466797,0.57,0.8600000000000001,1,False
genvideo,real,MSR-VTT,video7686.mp4,central_8fps_1s,8,6.140527725219727,6.070413112640381,16.35563087463379,0.95,0.10000000000000009,3,True
genvideo,real,MSR-VTT,video7687.mp4,central_8fps_1s,8,0.7542937994003296,2.1362619400024414,3.418506145477295,0.455,0.91,1,False
genvideo,real,MSR-VTT,video7688.mp4,central_8fps_1s,8,0.7168809771537781,3.365978240966797,4.089306354522705,0.44,0.88,2,False
genvideo,real,MSR-VTT,video7689.mp4,central_8fps_1s,8,2.388523817062378,5.829734802246094,9.022273063659668,0.855,0.29000000000000004,3,False
genvideo,real,MSR-VTT,video769.mp4,central_8fps_1s,8,1.2636035680770874,5.8623247146606445,7.3689866065979,0.67,0.6599999999999999,3,False
genvideo,real,MSR-VTT,video7690.mp4,central_8fps_1s,8,0.6242770552635193,0.8077241778373718,1.5831245183944702,0.395,0.79,0,False
genvideo,real,MSR-VTT,video7691.mp4,central_8fps_1s,8,2.4665045738220215,5.1933698654174805,8.373794555664062,0.865,0.27,3,False
genvideo,real,MSR-VTT,video7692.mp4,central_8fps_1s,8,1.7920938730239868,6.856894016265869,10.676289558410645,0.785,0.42999999999999994,3,False
genvideo,real,MSR-VTT,video7693.mp4,central_8fps_1s,8,0.4707988500595093,2.4198174476623535,2.9647624492645264,0.225,0.45,1,False
genvideo,real,MSR-VTT,video7694.mp4,central_8fps_1s,8,0.6846477389335632,1.8260217905044556,2.989035129547119,0.425,0.85,0,False
genvideo,real,MSR-VTT,video7695.mp4,central_8fps_1s,8,0.2675911784172058,2.285519599914551,2.6427700519561768,0.095,0.19,1,False
genvideo,real,MSR-VTT,video7696.mp4,central_8fps_1s,8,0.3499602675437927,2.7475459575653076,3.415653705596924,0.135,0.27,1,False
genvideo,real,MSR-VTT,video7697.mp4,central_8fps_1s,8,1.362897515296936,6.180107116699219,9.309101104736328,0.7,0.6000000000000001,3,False
genvideo,real,MSR-VTT,video7698.mp4,central_8fps_1s,8,0.7526273727416992,2.4331581592559814,3.565155267715454,0.455,0.91,1,False
genvideo,real,MSR-VTT,video7699.mp4,central_8fps_1s,8,1.0575664043426514,3.589888334274292,5.194392204284668,0.625,0.75,2,False
genvideo,real,MSR-VTT,video77.mp4,central_8fps_1s,8,1.3355300426483154,4.836159706115723,7.13995361328125,0.69,0.6200000000000001,3,False
genvideo,real,MSR-VTT,video770.mp4,central_8fps_1s,8,1.8281458616256714,5.315073490142822,8.580728530883789,0.785,0.42999999999999994,3,False
genvideo,real,MSR-VTT,video7700.mp4,central_8fps_1s,8,0.5747225880622864,2.4549694061279297,3.192368984222412,0.34,0.68,1,False
genvideo,real,MSR-VTT,video7701.mp4,central_8fps_1s,8,0.6014513373374939,2.239680767059326,2.6855742931365967,0.365,0.73,1,False
genvideo,real,MSR-VTT,video7702.mp4,central_8fps_1s,8,0.2869521677494049,2.6479604244232178,3.0168609619140625,0.105,0.21,1,False
genvideo,real,MSR-VTT,video7703.mp4,central_8fps_1s,8,0.962407648563385,3.9405438899993896,4.963753700256348,0.59,0.8200000000000001,2,False
genvideo,real,MSR-VTT,video7704.mp4,central_8fps_1s,8,0.5512704253196716,2.878480911254883,3.6282272338867188,0.33,0.66,1,False
genvideo,real,MSR-VTT,video7705.mp4,central_8fps_1s,8,9.686590194702148,6.980113983154297,20.910907745361328,0.99,0.020000000000000018,3,True
genvideo,real,MSR-VTT,video7706.mp4,central_8fps_1s,8,0.8589481115341187,3.3750064373016357,4.548086166381836,0.525,0.95,2,False
genvideo,real,MSR-VTT,video7707.mp4,central_8fps_1s,8,1.2490103244781494,3.464341402053833,9.100025177001953,0.66,0.6799999999999999,2,False
genvideo,real,MSR-VTT,video7708.mp4,central_8fps_1s,8,0.10220197588205338,0.4042470157146454,0.48886823654174805,0.015,0.03,0,False
genvideo,real,MSR-VTT,video7709.mp4,central_8fps_1s,8,0.8679932355880737,2.9721012115478516,3.7127227783203125,0.525,0.95,1,False
genvideo,real,MSR-VTT,video771.mp4,central_8fps_1s,8,0.8497343063354492,3.1180684566497803,4.127024173736572,0.515,0.97,1,False
genvideo,real,MSR-VTT,video7710.mp4,central_8fps_1s,8,0.5790509581565857,4.585395812988281,5.401464939117432,0.34,0.68,2,False
genvideo,real,MSR-VTT,video7711.mp4,central_8fps_1s,8,0.7616308927536011,3.259300947189331,4.225273609161377,0.46,0.92,2,False
genvideo,real,MSR-VTT,video7712.mp4,central_8fps_1s,8,0.38850870728492737,1.457177996635437,2.3810245990753174,0.155,0.31,0,False
genvideo,real,MSR-VTT,video7713.mp4,central_8fps_1s,8,0.22404463589191437,1.6159642934799194,1.8581006526947021,0.085,0.17,0,False
genvideo,real,MSR-VTT,video7714.mp4,central_8fps_1s,8,0.28154587745666504,1.4769941568374634,1.7819960117340088,0.1,0.2,0,False
genvideo,real,MSR-VTT,video7715.mp4,central_8fps_1s,8,0.6218818426132202,2.3811659812927246,2.9706966876983643,0.395,0.79,1,False
genvideo,real,MSR-VTT,video7716.mp4,central_8fps_1s,8,0.3043240010738373,1.894041895866394,2.368295907974243,0.11,0.22,0,False
genvideo,real,MSR-VTT,video7717.mp4,central_8fps_1s,8,0.46135184168815613,1.652164340019226,2.227766513824463,0.225,0.45,0,False
genvideo,real,MSR-VTT,video7718.mp4,central_8fps_1s,8,0.8876410722732544,2.6670894622802734,3.5109939575195312,0.53,0.94,1,False
genvideo,real,MSR-VTT,video7719.mp4,central_8fps_1s,8,0.864891529083252,2.418056011199951,3.3994462490081787,0.525,0.95,1,False
genvideo,real,MSR-VTT,video772.mp4,central_8fps_1s,8,1.6317909955978394,1.5859375,4.121001720428467,0.78,0.43999999999999995,0,False
genvideo,real,MSR-VTT,video7720.mp4,central_8fps_1s,8,0.32967156171798706,1.4901132583618164,1.904019832611084,0.12,0.24,0,False
genvideo,real,MSR-VTT,video7721.mp4,central_8fps_1s,8,2.3445403575897217,1.8729679584503174,5.253767013549805,0.85,0.30000000000000004,0,False
genvideo,real,MSR-VTT,video7722.mp4,central_8fps_1s,8,5.085997104644775,3.887202739715576,11.79045581817627,0.93,0.1399999999999999,2,False
genvideo,real,MSR-VTT,video7723.mp4,central_8fps_1s,8,0.8944467306137085,2.7507030963897705,3.326115608215332,0.545,0.9099999999999999,1,False
genvideo,real,MSR-VTT,video7724.mp4,central_8fps_1s,8,1.6438018083572388,2.9421045780181885,4.645517349243164,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video7725.mp4,central_8fps_1s,8,1.7379310131072998,5.1822357177734375,6.210042476654053,0.78,0.43999999999999995,3,False
genvideo,real,MSR-VTT,video7726.mp4,central_8fps_1s,8,0.579609215259552,1.975326657295227,3.1655280590057373,0.34,0.68,0,False
genvideo,real,MSR-VTT,video7727.mp4,central_8fps_1s,8,0.2920176386833191,1.054623007774353,1.3995169401168823,0.11,0.22,0,False
genvideo,real,MSR-VTT,video7728.mp4,central_8fps_1s,8,0.6308596730232239,4.045126438140869,4.848500728607178,0.395,0.79,2,False
genvideo,real,MSR-VTT,video7729.mp4,central_8fps_1s,8,0.4810065031051636,1.2369039058685303,1.7392053604125977,0.24,0.48,0,False
genvideo,real,MSR-VTT,video773.mp4,central_8fps_1s,8,0.8273153305053711,1.3047802448272705,2.067192554473877,0.51,0.98,0,False
genvideo,real,MSR-VTT,video7730.mp4,central_8fps_1s,8,0.4036870300769806,4.0366339683532715,4.472897529602051,0.165,0.33,2,False
genvideo,real,MSR-VTT,video7731.mp4,central_8fps_1s,8,0.076145239174366,0.7537446022033691,0.9026114344596863,0.01,0.02,0,False
genvideo,real,MSR-VTT,video7732.mp4,central_8fps_1s,8,1.735932469367981,7.4418182373046875,8.675199508666992,0.78,0.43999999999999995,3,False
genvideo,real,MSR-VTT,video7733.mp4,central_8fps_1s,8,8.096158981323242,3.7700905799865723,15.983623504638672,0.97,0.06000000000000005,2,True
genvideo,real,MSR-VTT,video7734.mp4,central_8fps_1s,8,0.33593350648880005,0.7634828686714172,1.2046632766723633,0.125,0.25,0,False
genvideo,real,MSR-VTT,video7735.mp4,central_8fps_1s,8,0.670248806476593,1.7734758853912354,2.5934195518493652,0.42,0.84,0,False
genvideo,real,MSR-VTT,video7736.mp4,central_8fps_1s,8,0.3695714473724365,1.5563288927078247,2.000781297683716,0.145,0.29,0,False
genvideo,real,MSR-VTT,video7737.mp4,central_8fps_1s,8,1.0828967094421387,3.973759889602661,6.374355316162109,0.635,0.73,2,False
genvideo,real,MSR-VTT,video7738.mp4,central_8fps_1s,8,2.2790536880493164,5.351565837860107,7.4084153175354,0.85,0.30000000000000004,3,False
genvideo,real,MSR-VTT,video7739.mp4,central_8fps_1s,8,2.2948968410491943,4.232525825500488,8.023366928100586,0.85,0.30000000000000004,2,False
genvideo,real,MSR-VTT,video774.mp4,central_8fps_1s,8,3.476130485534668,3.626528024673462,8.898406982421875,0.905,0.18999999999999995,2,False
genvideo,real,MSR-VTT,video7740.mp4,central_8fps_1s,8,5.327192306518555,10.175504684448242,15.658085823059082,0.935,0.1299999999999999,3,False
genvideo,real,MSR-VTT,video7741.mp4,central_8fps_1s,8,1.3175898790359497,2.2768075466156006,4.082388877868652,0.69,0.6200000000000001,1,False
genvideo,real,MSR-VTT,video7742.mp4,central_8fps_1s,8,0.0920448750257492,0.12269874662160873,0.21918995678424835,0.01,0.02,0,False
genvideo,real,MSR-VTT,video7743.mp4,central_8fps_1s,8,0.34447288513183594,2.2616801261901855,2.731985330581665,0.125,0.25,1,False
genvideo,real,MSR-VTT,video7744.mp4,central_8fps_1s,8,0.7838226556777954,3.1823878288269043,4.468109130859375,0.47,0.94,1,False
genvideo,real,MSR-VTT,video7745.mp4,central_8fps_1s,8,1.403070092201233,4.677157878875732,6.9563307762146,0.71,0.5800000000000001,2,False
genvideo,real,MSR-VTT,video7746.mp4,central_8fps_1s,8,2.4993367195129395,3.884099245071411,9.072539329528809,0.87,0.26,2,False
genvideo,real,MSR-VTT,video7747.mp4,central_8fps_1s,8,1.1534039974212646,3.0539283752441406,4.361581802368164,0.635,0.73,1,False
genvideo,real,MSR-VTT,video7748.mp4,central_8fps_1s,8,0.44491899013519287,2.0324082374572754,2.3882875442504883,0.205,0.41,0,False
genvideo,real,MSR-VTT,video7749.mp4,central_8fps_1s,8,2.934438705444336,3.4613730907440186,6.933908462524414,0.88,0.24,2,False
genvideo,real,MSR-VTT,video775.mp4,central_8fps_1s,8,1.6616406440734863,2.176272392272949,4.469605922698975,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video7750.mp4,central_8fps_1s,8,2.9375953674316406,4.539820671081543,9.408380508422852,0.88,0.24,2,False
genvideo,real,MSR-VTT,video7751.mp4,central_8fps_1s,8,1.2339211702346802,2.08233380317688,3.635222911834717,0.66,0.6799999999999999,1,False
genvideo,real,MSR-VTT,video7752.mp4,central_8fps_1s,8,0.4746606647968292,1.9531803131103516,2.277252674102783,0.225,0.45,0,False
genvideo,real,MSR-VTT,video7753.mp4,central_8fps_1s,8,0.3725796639919281,1.2675116062164307,1.7177250385284424,0.145,0.29,0,False
genvideo,real,MSR-VTT,video7754.mp4,central_8fps_1s,8,0.6013047695159912,4.8703789710998535,5.999960899353027,0.365,0.73,3,False
genvideo,real,MSR-VTT,video7755.mp4,central_8fps_1s,8,5.073348522186279,6.809632301330566,13.33877944946289,0.93,0.1399999999999999,3,False
genvideo,real,MSR-VTT,video7756.mp4,central_8fps_1s,8,0.4960680902004242,4.544379711151123,5.60142707824707,0.25,0.5,2,False
genvideo,real,MSR-VTT,video7757.mp4,central_8fps_1s,8,3.909090757369995,3.2040951251983643,10.424942970275879,0.91,0.17999999999999994,1,False
genvideo,real,MSR-VTT,video7758.mp4,central_8fps_1s,8,1.0211488008499146,2.8047821521759033,4.300084114074707,0.605,0.79,1,False
genvideo,real,MSR-VTT,video7759.mp4,central_8fps_1s,8,0.3905680179595947,0.69770747423172,1.1179805994033813,0.16,0.32,0,False
genvideo,real,MSR-VTT,video776.mp4,central_8fps_1s,8,1.2509136199951172,4.8807196617126465,5.986725330352783,0.66,0.6799999999999999,3,False
genvideo,real,MSR-VTT,video7760.mp4,central_8fps_1s,8,0.4023304581642151,1.8639596700668335,2.305166244506836,0.165,0.33,0,False
genvideo,real,MSR-VTT,video7761.mp4,central_8fps_1s,8,1.7536542415618896,2.551377534866333,4.508670330047607,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video7762.mp4,central_8fps_1s,8,0.3949442505836487,2.491391897201538,3.0738613605499268,0.16,0.32,1,False
genvideo,real,MSR-VTT,video7763.mp4,central_8fps_1s,8,0.7536314129829407,4.3174967765808105,5.505320072174072,0.455,0.91,2,False
genvideo,real,MSR-VTT,video7764.mp4,central_8fps_1s,8,1.2717937231063843,5.385128974914551,7.030065536499023,0.675,0.6499999999999999,3,False
genvideo,real,MSR-VTT,video7765.mp4,central_8fps_1s,8,1.3043557405471802,6.105747222900391,8.9143705368042,0.69,0.6200000000000001,3,False
genvideo,real,MSR-VTT,video7766.mp4,central_8fps_1s,8,0.47405752539634705,1.1202582120895386,1.4682759046554565,0.225,0.45,0,False
genvideo,real,MSR-VTT,video7767.mp4,central_8fps_1s,8,6.226425647735596,4.165243625640869,18.060056686401367,0.95,0.10000000000000009,2,True
genvideo,real,MSR-VTT,video7768.mp4,central_8fps_1s,8,0.5471674799919128,1.613519549369812,2.611116647720337,0.315,0.63,0,False
genvideo,real,MSR-VTT,video7769.mp4,central_8fps_1s,8,1.0041111707687378,6.14627742767334,6.970743179321289,0.605,0.79,3,False
genvideo,real,MSR-VTT,video777.mp4,central_8fps_1s,8,0.3955268859863281,5.228167533874512,6.016800880432129,0.16,0.32,3,False
genvideo,real,MSR-VTT,video7770.mp4,central_8fps_1s,8,1.7856627702713013,3.9032323360443115,7.24537992477417,0.78,0.43999999999999995,2,False
genvideo,real,MSR-VTT,video7771.mp4,central_8fps_1s,8,1.2467797994613647,2.639558792114258,4.063019752502441,0.66,0.6799999999999999,1,False
genvideo,real,MSR-VTT,video7772.mp4,central_8fps_1s,8,0.48388344049453735,2.603548526763916,3.131082057952881,0.24,0.48,1,False
genvideo,real,MSR-VTT,video7773.mp4,central_8fps_1s,8,0.6975586414337158,3.2184956073760986,3.936962604522705,0.425,0.85,1,False
genvideo,real,MSR-VTT,video7774.mp4,central_8fps_1s,8,0.6880992650985718,6.142436504364014,7.164139747619629,0.425,0.85,3,False
genvideo,real,MSR-VTT,video7775.mp4,central_8fps_1s,8,0.6252809762954712,4.107247829437256,5.218594074249268,0.395,0.79,2,False
genvideo,real,MSR-VTT,video7776.mp4,central_8fps_1s,8,1.6215261220932007,4.62856912612915,6.249936103820801,0.78,0.43999999999999995,2,False
genvideo,real,MSR-VTT,video7777.mp4,central_8fps_1s,8,1.0585423707962036,5.325900554656982,6.239492893218994,0.625,0.75,3,False
genvideo,real,MSR-VTT,video7778.mp4,central_8fps_1s,8,3.9816014766693115,5.989075660705566,14.076443672180176,0.91,0.17999999999999994,3,False
genvideo,real,MSR-VTT,video7779.mp4,central_8fps_1s,8,1.2844301462173462,7.7387590408325195,10.762153625488281,0.68,0.6399999999999999,3,False
genvideo,real,MSR-VTT,video778.mp4,central_8fps_1s,8,0.039539795368909836,0.017793461680412292,0.09740062803030014,0.0,0.0,0,False
genvideo,real,MSR-VTT,video7780.mp4,central_8fps_1s,8,0.6357774138450623,5.998442649841309,6.49892520904541,0.4,0.8,3,False
genvideo,real,MSR-VTT,video7781.mp4,central_8fps_1s,8,3.138005256652832,8.229701042175293,13.257415771484375,0.89,0.21999999999999997,3,False
genvideo,real,MSR-VTT,video7782.mp4,central_8fps_1s,8,2.998178005218506,6.830530643463135,12.071561813354492,0.885,0.22999999999999998,3,False
genvideo,real,MSR-VTT,video7783.mp4,central_8fps_1s,8,3.9739224910736084,6.010810375213623,11.788264274597168,0.91,0.17999999999999994,3,False
genvideo,real,MSR-VTT,video7784.mp4,central_8fps_1s,8,1.0275901556015015,2.847360134124756,4.854587078094482,0.61,0.78,1,False
genvideo,real,MSR-VTT,video7785.mp4,central_8fps_1s,8,0.9895219802856445,4.014003276824951,5.305456161499023,0.595,0.81,2,False
genvideo,real,MSR-VTT,video7786.mp4,central_8fps_1s,8,1.3306396007537842,3.441572904586792,4.927495002746582,0.69,0.6200000000000001,2,False
genvideo,real,MSR-VTT,video7787.mp4,central_8fps_1s,8,0.7569707632064819,4.203679084777832,5.027740955352783,0.46,0.92,2,False
genvideo,real,MSR-VTT,video7788.mp4,central_8fps_1s,8,1.0034044981002808,4.017940998077393,5.285237789154053,0.605,0.79,2,False
genvideo,real,MSR-VTT,video7789.mp4,central_8fps_1s,8,1.6706740856170654,5.0886616706848145,7.302317142486572,0.78,0.43999999999999995,3,False
genvideo,real,MSR-VTT,video779.mp4,central_8fps_1s,8,0.94586580991745,5.391373634338379,9.079033851623535,0.58,0.8400000000000001,3,False
genvideo,real,MSR-VTT,video7790.mp4,central_8fps_1s,8,0.5984288454055786,2.3055012226104736,2.9662959575653076,0.36,0.72,1,False
genvideo,real,MSR-VTT,video7791.mp4,central_8fps_1s,8,3.9158897399902344,5.3155598640441895,13.998176574707031,0.91,0.17999999999999994,3,False
genvideo,real,MSR-VTT,video7792.mp4,central_8fps_1s,8,1.4125277996063232,5.037128925323486,7.191731929779053,0.715,0.5700000000000001,3,False
genvideo,real,MSR-VTT,video7793.mp4,central_8fps_1s,8,2.886688470840454,7.422496318817139,15.33115005493164,0.875,0.25,3,False
genvideo,real,MSR-VTT,video7794.mp4,central_8fps_1s,8,0.34861865639686584,2.25087571144104,2.4812560081481934,0.135,0.27,1,False
genvideo,real,MSR-VTT,video7795.mp4,central_8fps_1s,8,0.6025508046150208,3.9010226726531982,4.691341400146484,0.375,0.75,2,False
genvideo,real,MSR-VTT,video7796.mp4,central_8fps_1s,8,0.40613624453544617,2.735969066619873,3.3375682830810547,0.165,0.33,1,False
genvideo,real,MSR-VTT,video7797.mp4,central_8fps_1s,8,0.7146185636520386,2.521825075149536,3.102047920227051,0.44,0.88,1,False
genvideo,real,MSR-VTT,video7798.mp4,central_8fps_1s,8,3.6496129035949707,4.0730671882629395,9.617091178894043,0.905,0.18999999999999995,2,False
genvideo,real,MSR-VTT,video7799.mp4,central_8fps_1s,8,0.6394419074058533,3.9128777980804443,4.630174160003662,0.4,0.8,2,False
genvideo,real,MSR-VTT,video78.mp4,central_8fps_1s,8,0.6776685118675232,5.90170955657959,7.077587604522705,0.425,0.85,3,False
genvideo,real,MSR-VTT,video780.mp4,central_8fps_1s,8,9.048248291015625,5.671971321105957,18.911481857299805,0.97,0.06000000000000005,3,True
genvideo,real,MSR-VTT,video7800.mp4,central_8fps_1s,8,2.435817003250122,4.8938984870910645,8.619872093200684,0.865,0.27,3,False
genvideo,real,MSR-VTT,video7801.mp4,central_8fps_1s,8,0.5047269463539124,3.815478563308716,4.832747936248779,0.265,0.53,2,False
genvideo,real,MSR-VTT,video7802.mp4,central_8fps_1s,8,0.8908759355545044,5.183854103088379,7.67036771774292,0.535,0.9299999999999999,3,False
genvideo,real,MSR-VTT,video7803.mp4,central_8fps_1s,8,5.8359456062316895,7.516712188720703,18.38788604736328,0.945,0.1100000000000001,3,True
genvideo,real,MSR-VTT,video7804.mp4,central_8fps_1s,8,1.2595298290252686,3.49566388130188,5.138755798339844,0.67,0.6599999999999999,2,False
genvideo,real,MSR-VTT,video7805.mp4,central_8fps_1s,8,1.492815375328064,1.5492926836013794,3.369452953338623,0.735,0.53,0,False
genvideo,real,MSR-VTT,video7806.mp4,central_8fps_1s,8,3.7476861476898193,5.3239850997924805,14.897990226745605,0.905,0.18999999999999995,3,False
genvideo,real,MSR-VTT,video7807.mp4,central_8fps_1s,8,0.7076501250267029,0.9840488433837891,2.34084415435791,0.44,0.88,0,False
genvideo,real,MSR-VTT,video7808.mp4,central_8fps_1s,8,0.2771681845188141,1.54683518409729,1.7951823472976685,0.1,0.2,0,False
genvideo,real,MSR-VTT,video7809.mp4,central_8fps_1s,8,2.394012212753296,4.297637462615967,7.778282642364502,0.86,0.28,2,False
genvideo,real,MSR-VTT,video781.mp4,central_8fps_1s,8,2.823997974395752,6.669864654541016,11.020814895629883,0.875,0.25,3,False
genvideo,real,MSR-VTT,video7810.mp4,central_8fps_1s,8,0.6872196197509766,5.2766900062561035,6.233854293823242,0.425,0.85,3,False
genvideo,real,MSR-VTT,video7811.mp4,central_8fps_1s,8,0.4294947683811188,1.451574444770813,2.09429669380188,0.19,0.38,0,False
genvideo,real,MSR-VTT,video7812.mp4,central_8fps_1s,8,0.4231471121311188,1.048201322555542,1.568593144416809,0.19,0.38,0,False
genvideo,real,MSR-VTT,video7813.mp4,central_8fps_1s,8,0.7493197917938232,5.453884124755859,5.996086120605469,0.45,0.9,3,False
genvideo,real,MSR-VTT,video7814.mp4,central_8fps_1s,8,1.4624050855636597,4.869744300842285,6.459737300872803,0.725,0.55,3,False
genvideo,real,MSR-VTT,video7815.mp4,central_8fps_1s,8,1.7360445261001587,2.077425956726074,4.317252159118652,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video7816.mp4,central_8fps_1s,8,3.5340452194213867,3.060987710952759,8.450682640075684,0.905,0.18999999999999995,1,False
genvideo,real,MSR-VTT,video7817.mp4,central_8fps_1s,8,5.947978973388672,4.520224571228027,12.56488037109375,0.95,0.10000000000000009,2,False
genvideo,real,MSR-VTT,video7818.mp4,central_8fps_1s,8,3.1953556537628174,3.4685308933258057,7.963563919067383,0.895,0.20999999999999996,2,False
genvideo,real,MSR-VTT,video7819.mp4,central_8fps_1s,8,0.8654615879058838,5.536764621734619,6.314180850982666,0.525,0.95,3,False
genvideo,real,MSR-VTT,video782.mp4,central_8fps_1s,8,0.6017695665359497,4.089188098907471,4.781121730804443,0.37,0.74,2,False
