dataset,subset,source_model,filename,L0,L1,L2,L3,Ls,P0
videofeedback,annotated,ModelScope,3006445.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,ModelScope,3006454.mp4,0.07000000029802322,0.0,0.3149999976158142,0.054999999701976776,0.0,0.0630000002682209
videofeedback,annotated,ModelScope,3006523.mp4,0.014999999664723873,0.0,0.029999999329447746,0.014999999664723873,0.0,0.013499999698251487
videofeedback,annotated,ModelScope,3006574.mp4,0.19499999284744263,0.0,0.38499999046325684,0.2199999988079071,0.0,0.17549999356269838
videofeedback,annotated,ModelScope,3006598.mp4,0.07999999821186066,0.0,0.10499999672174454,0.054999999701976776,0.0,0.0719999983906746
videofeedback,annotated,ModelScope,3006625.mp4,0.29499998688697815,0.0,0.6349999904632568,0.28999999165534973,0.0,0.26549998819828036
videofeedback,annotated,ModelScope,3006629.mp4,0.004999999888241291,0.0,0.019999999552965164,0.0,0.0,0.0044999998994171625
videofeedback,annotated,ModelScope,3006638.mp4,0.14000000059604645,0.0,0.39500001072883606,0.04500000178813934,0.0,0.1260000005364418
videofeedback,annotated,ModelScope,3006666.mp4,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,ModelScope,3006670.mp4,0.0,0.0,0.02500000037252903,0.0,0.0,0.0
videofeedback,annotated,ModelScope,3006718.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,ModelScope,3006730.mp4,0.009999999776482582,0.0,0.0949999988079071,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,ModelScope,3006753.mp4,0.05000000074505806,0.0,0.0949999988079071,0.05000000074505806,0.0,0.04500000067055226
videofeedback,annotated,ModelScope,3006841.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,ModelScope,3006845.mp4,0.014999999664723873,0.0,0.03500000014901161,0.03500000014901161,0.0,0.013499999698251487
videofeedback,annotated,ModelScope,3006949.mp4,0.26499998569488525,0.0,0.5149999856948853,0.20000000298023224,0.0,0.23849998712539675
videofeedback,annotated,ModelScope,3006990.mp4,0.09000000357627869,0.0,0.0949999988079071,0.125,0.0,0.08100000321865082
videofeedback,annotated,ModelScope,3006994.mp4,0.03500000014901161,0.0,0.10999999940395355,0.09000000357627869,0.009999999776482582,0.03250000011175871
videofeedback,annotated,ModelScope,3006995.mp4,0.009999999776482582,0.0,0.019999999552965164,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000008.mp4,0.014999999664723873,0.0,0.02500000037252903,0.014999999664723873,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000012.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000023.mp4,0.014999999664723873,0.0,0.029999999329447746,0.004999999888241291,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000026.mp4,0.014999999664723873,0.0,0.02500000037252903,0.004999999888241291,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000029.mp4,0.009999999776482582,0.0,0.009999999776482582,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000033.mp4,0.03500000014901161,0.0,0.02500000037252903,0.03500000014901161,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0000061.mp4,0.1550000011920929,0.0,0.2549999952316284,0.10999999940395355,0.04500000178813934,0.14400000125169754
videofeedback,annotated,Pika,0000069.mp4,0.009999999776482582,0.0,0.009999999776482582,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000070.mp4,0.03500000014901161,0.0,0.0949999988079071,0.09000000357627869,0.06499999761581421,0.037999999895691874
videofeedback,annotated,Pika,0000079.mp4,0.009999999776482582,0.0,0.02500000037252903,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000101.mp4,0.009999999776482582,0.0,0.02500000037252903,0.019999999552965164,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000110.mp4,0.019999999552965164,0.0,0.06499999761581421,0.009999999776482582,0.029999999329447746,0.020999999530613427
videofeedback,annotated,Pika,0000138.mp4,0.004999999888241291,0.0,0.014999999664723873,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0000154.mp4,0.009999999776482582,0.0,0.03999999910593033,0.0,0.004999999888241291,0.009499999787658454
videofeedback,annotated,Pika,0000160.mp4,0.07999999821186066,0.0,0.24500000476837158,0.08500000089406967,0.009999999776482582,0.07299999836832285
videofeedback,annotated,Pika,0000182.mp4,0.009999999776482582,0.0,0.019999999552965164,0.014999999664723873,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000203.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000231.mp4,0.029999999329447746,0.0,0.10499999672174454,0.04500000178813934,0.009999999776482582,0.027999999374151232
videofeedback,annotated,Pika,0000234.mp4,0.014999999664723873,0.0,0.02500000037252903,0.0,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000242.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0000244.mp4,0.014999999664723873,0.0,0.10499999672174454,0.0,0.07999999821186066,0.021499999519437554
videofeedback,annotated,Pika,0000257.mp4,0.009999999776482582,0.0,0.009999999776482582,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000297.mp4,0.009999999776482582,0.0,0.014999999664723873,0.014999999664723873,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000302.mp4,0.014999999664723873,0.0,0.02500000037252903,0.004999999888241291,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000303.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000321.mp4,0.06499999761581421,0.0,0.0949999988079071,0.10000000149011612,0.009999999776482582,0.05949999783188104
videofeedback,annotated,Pika,0000357.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0000362.mp4,0.009999999776482582,0.0,0.019999999552965164,0.019999999552965164,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000380.mp4,0.11500000208616257,0.0,0.23999999463558197,0.11500000208616257,0.009999999776482582,0.10450000185519456
videofeedback,annotated,Pika,0000382.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0000396.mp4,0.03999999910593033,0.0,0.10000000149011612,0.07500000298023224,0.009999999776482582,0.036999999172985555
videofeedback,annotated,Pika,0000424.mp4,0.009999999776482582,0.0,0.06499999761581421,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000426.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000455.mp4,0.03500000014901161,0.0,0.02500000037252903,0.09000000357627869,0.0,0.03150000013411045
videofeedback,annotated,Pika,0000477.mp4,0.009999999776482582,0.0,0.02500000037252903,0.0,0.009999999776482582,0.009999999776482584
videofeedback,annotated,Pika,0000485.mp4,0.03500000014901161,0.0,0.10000000149011612,0.02500000037252903,0.0,0.03150000013411045
videofeedback,annotated,Pika,0000493.mp4,0.05000000074505806,0.0,0.0949999988079071,0.09000000357627869,0.009999999776482582,0.04600000064820051
videofeedback,annotated,Pika,0000501.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000512.mp4,0.05999999865889549,0.0,0.10499999672174454,0.07500000298023224,0.009999999776482582,0.0549999987706542
videofeedback,annotated,Pika,0000546.mp4,0.03500000014901161,0.0,0.10499999672174454,0.06499999761581421,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0000549.mp4,0.07000000029802322,0.0,0.0949999988079071,0.18000000715255737,0.0,0.0630000002682209
videofeedback,annotated,Pika,0000550.mp4,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000554.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000561.mp4,0.009999999776482582,0.0,0.019999999552965164,0.014999999664723873,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000572.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
videofeedback,annotated,Pika,0000578.mp4,0.009999999776482582,0.0,0.019999999552965164,0.0,0.009999999776482582,0.009999999776482584
videofeedback,annotated,Pika,0000599.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0000602.mp4,0.014999999664723873,0.0,0.02500000037252903,0.02500000037252903,0.0,0.013499999698251487
videofeedback,annotated,Pika,0000643.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000644.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000660.mp4,0.004999999888241291,0.0,0.004999999888241291,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0000703.mp4,0.11500000208616257,0.0,0.14000000059604645,0.25,0.03999999910593033,0.10750000178813934
videofeedback,annotated,Pika,0000713.mp4,0.05000000074505806,0.0,0.10999999940395355,0.04500000178813934,0.019999999552965164,0.047000000625848776
videofeedback,annotated,Pika,0000727.mp4,0.29499998688697815,0.0,0.5,0.29499998688697815,0.009999999776482582,0.2664999881759286
videofeedback,annotated,Pika,0000745.mp4,0.004999999888241291,0.0,0.009999999776482582,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0000816.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.009999999776482582,0.009999999776482584
videofeedback,annotated,Pika,0000829.mp4,0.05000000074505806,0.0,0.0949999988079071,0.09000000357627869,0.009999999776482582,0.04600000064820051
videofeedback,annotated,Pika,0000831.mp4,0.03500000014901161,0.0,0.07500000298023224,0.04500000178813934,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0000838.mp4,0.004999999888241291,0.0,0.009999999776482582,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0000839.mp4,0.009999999776482582,0.0,0.02500000037252903,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000856.mp4,0.009999999776482582,0.0,0.019999999552965164,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000860.mp4,0.03500000014901161,0.0,0.03999999910593033,0.08500000089406967,0.0,0.03150000013411045
videofeedback,annotated,Pika,0000866.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000870.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0000884.mp4,0.054999999701976776,0.0,0.125,0.04500000178813934,0.0,0.0494999997317791
videofeedback,annotated,Pika,0000887.mp4,0.10499999672174454,0.0,0.26499998569488525,0.18000000715255737,0.14499999582767487,0.10899999663233757
videofeedback,annotated,Pika,0000899.mp4,0.029999999329447746,0.0,0.10499999672174454,0.009999999776482582,0.009999999776482582,0.027999999374151232
videofeedback,annotated,Pika,0000924.mp4,0.03500000014901161,0.0,0.07000000029802322,0.07500000298023224,0.0,0.03150000013411045
videofeedback,annotated,Pika,0000959.mp4,0.009999999776482582,0.0,0.054999999701976776,0.014999999664723873,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000978.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0000989.mp4,0.009999999776482582,0.0,0.02500000037252903,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0000993.mp4,0.05000000074505806,0.0,0.10000000149011612,0.08500000089406967,0.009999999776482582,0.04600000064820051
videofeedback,annotated,Pika,0001025.mp4,0.009999999776482582,0.0,0.02500000037252903,0.019999999552965164,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001042.mp4,0.009999999776482582,0.0,0.009999999776482582,0.014999999664723873,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001050.mp4,0.019999999552965164,0.0,0.02500000037252903,0.0,0.0,0.01799999959766865
videofeedback,annotated,Pika,0001056.mp4,0.03500000014901161,0.0,0.10000000149011612,0.04500000178813934,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0001057.mp4,0.0,0.0,0.019999999552965164,0.0,0.0,0.0
videofeedback,annotated,Pika,0001059.mp4,0.029999999329447746,0.0,0.03999999910593033,0.04500000178813934,0.004999999888241291,0.0274999993853271
videofeedback,annotated,Pika,0001061.mp4,0.014999999664723873,0.0,0.02500000037252903,0.04500000178813934,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001070.mp4,0.30000001192092896,0.0,0.38499999046325684,0.1550000011920929,0.009999999776482582,0.27100001070648433
videofeedback,annotated,Pika,0001074.mp4,0.014999999664723873,0.0,0.02500000037252903,0.014999999664723873,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001076.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001089.mp4,0.03500000014901161,0.0,0.09000000357627869,0.014999999664723873,0.0,0.03150000013411045
videofeedback,annotated,Pika,0001101.mp4,0.03500000014901161,0.0,0.1550000011920929,0.054999999701976776,0.04500000178813934,0.036000000312924385
videofeedback,annotated,Pika,0001106.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001107.mp4,0.019999999552965164,0.0,0.0949999988079071,0.05000000074505806,0.0,0.01799999959766865
videofeedback,annotated,Pika,0001117.mp4,0.03500000014901161,0.0,0.2549999952316284,0.014999999664723873,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0001150.mp4,0.05000000074505806,0.0,0.0949999988079071,0.09000000357627869,0.009999999776482582,0.04600000064820051
videofeedback,annotated,Pika,0001186.mp4,0.014999999664723873,0.0,0.03999999910593033,0.0,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001194.mp4,0.03500000014901161,0.0,0.08500000089406967,0.09000000357627869,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0001211.mp4,0.05000000074505806,0.0,0.0949999988079071,0.04500000178813934,0.004999999888241291,0.045500000659376386
videofeedback,annotated,Pika,0001224.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001237.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001268.mp4,0.014999999664723873,0.0,0.0949999988079071,0.03500000014901161,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001318.mp4,0.36500000953674316,0.0,0.6399999856948853,0.2750000059604645,0.029999999329447746,0.33150000851601363
videofeedback,annotated,Pika,0001352.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001398.mp4,0.08500000089406967,0.0,0.10000000149011612,0.10000000149011612,0.12999999523162842,0.08950000032782555
videofeedback,annotated,Pika,0001408.mp4,0.02500000037252903,0.0,0.0949999988079071,0.05000000074505806,0.0,0.02250000033527613
videofeedback,annotated,Pika,0001475.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001508.mp4,0.0,0.0,0.019999999552965164,0.0,0.0,0.0
videofeedback,annotated,Pika,0001520.mp4,0.0,0.0,0.054999999701976776,0.0,0.0,0.0
videofeedback,annotated,Pika,0001539.mp4,0.009999999776482582,0.0,0.019999999552965164,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001554.mp4,0.009999999776482582,0.0,0.019999999552965164,0.0,0.004999999888241291,0.009499999787658454
videofeedback,annotated,Pika,0001555.mp4,0.014999999664723873,0.0,0.02500000037252903,0.02500000037252903,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001574.mp4,0.014999999664723873,0.0,0.02500000037252903,0.03999999910593033,0.009999999776482582,0.014499999675899745
videofeedback,annotated,Pika,0001596.mp4,0.08500000089406967,0.0,0.19499999284744263,0.0949999988079071,0.0,0.07650000080466271
videofeedback,annotated,Pika,0001614.mp4,0.03500000014901161,0.0,0.04500000178813934,0.05000000074505806,0.0,0.03150000013411045
videofeedback,annotated,Pika,0001648.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
videofeedback,annotated,Pika,0001653.mp4,0.004999999888241291,0.0,0.019999999552965164,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0001674.mp4,0.05999999865889549,0.0,0.10000000149011612,0.04500000178813934,0.0,0.053999998793005946
videofeedback,annotated,Pika,0001685.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0001736.mp4,0.014999999664723873,0.0,0.07000000029802322,0.05000000074505806,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001745.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001756.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0001759.mp4,0.019999999552965164,0.0,0.03500000014901161,0.014999999664723873,0.0,0.01799999959766865
videofeedback,annotated,Pika,0001760.mp4,0.019999999552965164,0.0,0.08500000089406967,0.014999999664723873,0.029999999329447746,0.020999999530613427
videofeedback,annotated,Pika,0001768.mp4,0.029999999329447746,0.0,0.0949999988079071,0.019999999552965164,0.0,0.026999999396502973
videofeedback,annotated,Pika,0001781.mp4,0.11500000208616257,0.0,0.17000000178813934,0.11999999731779099,0.0,0.10350000187754631
videofeedback,annotated,Pika,0001790.mp4,0.014999999664723873,0.0,0.02500000037252903,0.03999999910593033,0.004999999888241291,0.013999999687075616
videofeedback,annotated,Pika,0001824.mp4,0.009999999776482582,0.0,0.019999999552965164,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001831.mp4,0.054999999701976776,0.0,0.19499999284744263,0.019999999552965164,0.004999999888241291,0.049999999720603226
videofeedback,annotated,Pika,0001833.mp4,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0001837.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001847.mp4,0.07999999821186066,0.0,0.26499998569488525,0.03500000014901161,0.0,0.0719999983906746
videofeedback,annotated,Pika,0001862.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
videofeedback,annotated,Pika,0001873.mp4,0.014999999664723873,0.0,0.0949999988079071,0.0,0.0,0.013499999698251487
videofeedback,annotated,Pika,0001881.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0001883.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0001884.mp4,0.0,0.0,0.02500000037252903,0.0,0.0,0.0
videofeedback,annotated,Pika,0001903.mp4,0.03500000014901161,0.0,0.10999999940395355,0.02500000037252903,0.03500000014901161,0.03500000014901161
videofeedback,annotated,Pika,0001913.mp4,0.02500000037252903,0.0,0.08500000089406967,0.019999999552965164,0.0,0.02250000033527613
videofeedback,annotated,Pika,0001930.mp4,0.014999999664723873,0.0,0.019999999552965164,0.02500000037252903,0.029999999329447746,0.016499999631196263
videofeedback,annotated,Pika,0001949.mp4,0.014999999664723873,0.0,0.02500000037252903,0.05000000074505806,0.004999999888241291,0.013999999687075616
videofeedback,annotated,Pika,0002009.mp4,0.07999999821186066,0.0,0.16500000655651093,0.08500000089406967,0.004999999888241291,0.07249999837949873
videofeedback,annotated,Pika,0002057.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002061.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002070.mp4,0.054999999701976776,0.0,0.20499999821186066,0.014999999664723873,0.009999999776482582,0.050499999709427354
videofeedback,annotated,Pika,0002078.mp4,0.014999999664723873,0.0,0.0949999988079071,0.02500000037252903,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002142.mp4,0.009999999776482582,0.0,0.019999999552965164,0.0,0.009999999776482582,0.009999999776482584
videofeedback,annotated,Pika,0002146.mp4,0.004999999888241291,0.0,0.009999999776482582,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0002175.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0002211.mp4,0.009999999776482582,0.0,0.019999999552965164,0.014999999664723873,0.004999999888241291,0.009499999787658454
videofeedback,annotated,Pika,0002216.mp4,0.014999999664723873,0.0,0.02500000037252903,0.03500000014901161,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002220.mp4,0.014999999664723873,0.0,0.009999999776482582,0.014999999664723873,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002224.mp4,0.019999999552965164,0.0,0.02500000037252903,0.05000000074505806,0.0,0.01799999959766865
videofeedback,annotated,Pika,0002260.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002262.mp4,0.03500000014901161,0.0,0.029999999329447746,0.014999999664723873,0.0,0.03150000013411045
videofeedback,annotated,Pika,0002282.mp4,0.03500000014901161,0.0,0.2750000059604645,0.019999999552965164,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0002285.mp4,0.29499998688697815,0.0,0.4950000047683716,0.08500000089406967,0.009999999776482582,0.2664999881759286
videofeedback,annotated,Pika,0002320.mp4,0.014999999664723873,0.0,0.02500000037252903,0.04500000178813934,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002330.mp4,0.009999999776482582,0.0,0.014999999664723873,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002337.mp4,0.009999999776482582,0.0,0.054999999701976776,0.0,0.029999999329447746,0.0119999997317791
videofeedback,annotated,Pika,0002358.mp4,0.10000000149011612,0.0,0.23000000417232513,0.1599999964237213,0.009999999776482582,0.09100000131875277
videofeedback,annotated,Pika,0002360.mp4,0.014999999664723873,0.0,0.02500000037252903,0.014999999664723873,0.004999999888241291,0.013999999687075616
videofeedback,annotated,Pika,0002365.mp4,0.019999999552965164,0.0,0.10999999940395355,0.019999999552965164,0.0,0.01799999959766865
videofeedback,annotated,Pika,0002366.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002374.mp4,0.014999999664723873,0.0,0.019999999552965164,0.009999999776482582,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002376.mp4,0.02500000037252903,0.0,0.08500000089406967,0.04500000178813934,0.0,0.02250000033527613
videofeedback,annotated,Pika,0002423.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0002456.mp4,0.029999999329447746,0.0,0.08500000089406967,0.0,0.0,0.026999999396502973
videofeedback,annotated,Pika,0002474.mp4,0.03500000014901161,0.0,0.0949999988079071,0.009999999776482582,0.0,0.03150000013411045
videofeedback,annotated,Pika,0002481.mp4,0.17499999701976776,0.0,0.3100000023841858,0.19499999284744263,0.009999999776482582,0.15849999729543926
videofeedback,annotated,Pika,0002504.mp4,0.004999999888241291,0.0,0.009999999776482582,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0002521.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002535.mp4,0.004999999888241291,0.0,0.004999999888241291,0.0,0.014999999664723873,0.00599999986588955
videofeedback,annotated,Pika,0002536.mp4,0.009999999776482582,0.0,0.02500000037252903,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002585.mp4,0.014999999664723873,0.0,0.02500000037252903,0.04500000178813934,0.009999999776482582,0.014499999675899745
videofeedback,annotated,Pika,0002587.mp4,0.004999999888241291,0.0,0.009999999776482582,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0002591.mp4,0.03500000014901161,0.0,0.02500000037252903,0.07500000298023224,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0002612.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
videofeedback,annotated,Pika,0002614.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002642.mp4,0.009999999776482582,0.0,0.009999999776482582,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002644.mp4,0.03500000014901161,0.0,0.0949999988079071,0.04500000178813934,0.004999999888241291,0.03200000012293458
videofeedback,annotated,Pika,0002648.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002664.mp4,0.03500000014901161,0.0,0.0949999988079071,0.10000000149011612,0.0,0.03150000013411045
videofeedback,annotated,Pika,0002669.mp4,0.029999999329447746,0.0,0.02500000037252903,0.02500000037252903,0.0,0.026999999396502973
videofeedback,annotated,Pika,0002681.mp4,0.014999999664723873,0.0,0.02500000037252903,0.0,0.009999999776482582,0.014499999675899745
videofeedback,annotated,Pika,0002723.mp4,0.014999999664723873,0.0,0.0949999988079071,0.019999999552965164,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002744.mp4,0.10499999672174454,0.0,0.26499998569488525,0.10000000149011612,0.14000000059604645,0.10849999710917474
videofeedback,annotated,Pika,0002773.mp4,0.004999999888241291,0.0,0.019999999552965164,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0002795.mp4,0.009999999776482582,0.0,0.07000000029802322,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002818.mp4,0.009999999776482582,0.0,0.014999999664723873,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002829.mp4,0.004999999888241291,0.0,0.019999999552965164,0.004999999888241291,0.009999999776482582,0.0054999998770654205
videofeedback,annotated,Pika,0002833.mp4,0.05000000074505806,0.0,0.0949999988079071,0.07500000298023224,0.0,0.04500000067055226
videofeedback,annotated,Pika,0002834.mp4,0.014999999664723873,0.0,0.0949999988079071,0.009999999776482582,0.0949999988079071,0.022999999579042196
videofeedback,annotated,Pika,0002840.mp4,0.07000000029802322,0.0,0.10000000149011612,0.08500000089406967,0.0,0.0630000002682209
videofeedback,annotated,Pika,0002863.mp4,0.014999999664723873,0.0,0.02500000037252903,0.014999999664723873,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002864.mp4,0.014999999664723873,0.0,0.054999999701976776,0.0,0.0,0.013499999698251487
videofeedback,annotated,Pika,0002885.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
videofeedback,annotated,Pika,0002892.mp4,0.009999999776482582,0.0,0.02500000037252903,0.004999999888241291,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002933.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0002940.mp4,0.02500000037252903,0.0,0.02500000037252903,0.05999999865889549,0.0,0.02250000033527613
videofeedback,annotated,Pika,0002948.mp4,0.0,0.0,0.0,0.0,0.0,0.0
videofeedback,annotated,Pika,0002949.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
videofeedback,annotated,Pika,0002992.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0003088.mp4,0.009999999776482582,0.0,0.019999999552965164,0.014999999664723873,0.004999999888241291,0.009499999787658454
videofeedback,annotated,Pika,0003102.mp4,0.009999999776482582,0.0,0.009999999776482582,0.0,0.0,0.008999999798834325
videofeedback,annotated,Pika,0003182.mp4,0.05000000074505806,0.0,0.10499999672174454,0.054999999701976776,0.02500000037252903,0.04750000070780516
videofeedback,annotated,Pika,0003351.mp4,0.009999999776482582,0.0,0.02500000037252903,0.009999999776482582,0.0,0.008999999798834325
videofeedback,annotated,Pika,0003464.mp4,0.004999999888241291,0.0,0.019999999552965164,0.0,0.0,0.0044999998994171625
videofeedback,annotated,Pika,0003477.mp4,0.03500000014901161,0.0,0.054999999701976776,0.02500000037252903,0.009999999776482582,0.03250000011175871
videofeedback,annotated,Pika,0003485.mp4,0.0,0.0,0.0,0.0,0.0,0.0
