video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,dynamic_degree,full_downsample_idxs,original_video_id,evaluation_duration
datasets/videofeedback/fake/Hotshot-XL/7002971.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002971.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002971.mp4,datasets/videofeedback/fake/Hotshot-XL/7002971.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002971.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002971.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002973.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002973.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002973.mp4,datasets/videofeedback/fake/Hotshot-XL/7002973.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002973.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002973.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002975.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002975.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002975.mp4,datasets/videofeedback/fake/Hotshot-XL/7002975.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002975.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002975.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002977.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002977.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002977.mp4,datasets/videofeedback/fake/Hotshot-XL/7002977.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002977.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002977.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002982.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002982.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002982.mp4,datasets/videofeedback/fake/Hotshot-XL/7002982.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002982.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002982.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002990.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002990.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002990.mp4,datasets/videofeedback/fake/Hotshot-XL/7002990.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002990.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002990.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002991.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002991.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002991.mp4,datasets/videofeedback/fake/Hotshot-XL/7002991.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002991.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002991.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002993.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002993.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002993.mp4,datasets/videofeedback/fake/Hotshot-XL/7002993.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002993.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002993.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002996.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002996.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002996.mp4,datasets/videofeedback/fake/Hotshot-XL/7002996.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002996.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002996.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002998.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002998.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002998.mp4,datasets/videofeedback/fake/Hotshot-XL/7002998.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002998.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002998.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7002999.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002999.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002999.mp4,datasets/videofeedback/fake/Hotshot-XL/7002999.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002999.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002999.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003009.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003009.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003009.mp4,datasets/videofeedback/fake/Hotshot-XL/7003009.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003009.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003009.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003010.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003010.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003010.mp4,datasets/videofeedback/fake/Hotshot-XL/7003010.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003010.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003010.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003015.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003015.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003015.mp4,datasets/videofeedback/fake/Hotshot-XL/7003015.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003015.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003015.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003016.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003016.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003016.mp4,datasets/videofeedback/fake/Hotshot-XL/7003016.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003016.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003016.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003019.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003019.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003019.mp4,datasets/videofeedback/fake/Hotshot-XL/7003019.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003019.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003019.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003025.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003025.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003025.mp4,datasets/videofeedback/fake/Hotshot-XL/7003025.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003025.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003025.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003028.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003028.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003028.mp4,datasets/videofeedback/fake/Hotshot-XL/7003028.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003028.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003028.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003030.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003030.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003030.mp4,datasets/videofeedback/fake/Hotshot-XL/7003030.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003030.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003030.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003036.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003036.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003036.mp4,datasets/videofeedback/fake/Hotshot-XL/7003036.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003036.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003036.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003038.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003038.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003038.mp4,datasets/videofeedback/fake/Hotshot-XL/7003038.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003038.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003038.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003043.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003043.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003043.mp4,datasets/videofeedback/fake/Hotshot-XL/7003043.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003043.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003043.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003044.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003044.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003044.mp4,datasets/videofeedback/fake/Hotshot-XL/7003044.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003044.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003044.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003046.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003046.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003046.mp4,datasets/videofeedback/fake/Hotshot-XL/7003046.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003046.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003046.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003052.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003052.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003052.mp4,datasets/videofeedback/fake/Hotshot-XL/7003052.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003052.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003052.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003055.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003055.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003055.mp4,datasets/videofeedback/fake/Hotshot-XL/7003055.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003055.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003055.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003058.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003058.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003058.mp4,datasets/videofeedback/fake/Hotshot-XL/7003058.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003058.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003058.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003059.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003059.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003059.mp4,datasets/videofeedback/fake/Hotshot-XL/7003059.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003059.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003059.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003060.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003060.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003060.mp4,datasets/videofeedback/fake/Hotshot-XL/7003060.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003060.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003060.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003065.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003065.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003065.mp4,datasets/videofeedback/fake/Hotshot-XL/7003065.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003065.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003065.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003068.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003068.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003068.mp4,datasets/videofeedback/fake/Hotshot-XL/7003068.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003068.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003068.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003070.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003070.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003070.mp4,datasets/videofeedback/fake/Hotshot-XL/7003070.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003070.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003070.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003078.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003078.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003078.mp4,datasets/videofeedback/fake/Hotshot-XL/7003078.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003078.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003078.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003081.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003081.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003081.mp4,datasets/videofeedback/fake/Hotshot-XL/7003081.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003081.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003081.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003084.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003084.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003084.mp4,datasets/videofeedback/fake/Hotshot-XL/7003084.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003084.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003084.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003086.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003086.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003086.mp4,datasets/videofeedback/fake/Hotshot-XL/7003086.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003086.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003086.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003090.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003090.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003090.mp4,datasets/videofeedback/fake/Hotshot-XL/7003090.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003090.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003090.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003092.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003092.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003092.mp4,datasets/videofeedback/fake/Hotshot-XL/7003092.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003092.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003092.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003093.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003093.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003093.mp4,datasets/videofeedback/fake/Hotshot-XL/7003093.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003093.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003093.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7003094.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003094.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003094.mp4,datasets/videofeedback/fake/Hotshot-XL/7003094.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003094.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003094.mp4,1
